cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0060113	664	3611	3730	1310	5.61746987951807	DS10
WASP0060115	711	7803	6388	1434	8.9845288326301	DS10
WASP0060116	885	6176	6047	1944	6.83276836158192	DS10
WASP0060120	812	6368	6322	1526	7.78571428571429	DS10
WASP0060123	893	6990	6155	1730	6.89249720044793	DS10
WASP0060124	187	1463	1020	273	5.45454545454545	DS10
WASP0060125	1206	8819	8696	2767	7.2106135986733	DS10
WASP0060126	289	1466	1422	559	4.9204152249135	DS10
WASP0060129	523	2976	3001	1039	5.73804971319312	DS10
WASP0060130	221	1486	1203	344	5.44343891402715	DS10
WASP0060133	1170	7476	7466	2641	6.38119658119658	DS10
WASP0060137	897	5397	5522	1929	6.15607580824972	DS10
WASP0060138	1158	9776	9132	2504	7.8860103626943	DS10
WASP0060140	165	1064	755	179	4.57575757575758	DS10
WASP0060141	1136	6971	7118	2541	6.26584507042254	DS10
WASP0060142	520	2810	2959	1076	5.69038461538462	DS10
WASP0060144	533	5609	4702	819	8.82176360225141	DS10
WASP0060147	729	5813	5404	1457	7.41289437585734	DS10
WASP0060148	787	5243	5090	1706	6.46759847522236	DS10
WASP0060149	586	5048	4425	1107	7.55119453924915	DS10
WASP0060150	676	5928	4765	1258	7.04881656804734	DS10
WASP0060151	1013	5808	6198	2232	6.11846001974334	DS10
WASP0060152	405	3421	2728	748	6.7358024691358	DS10
WASP0060153	265	1945	1702	417	6.42264150943396	DS10
WASP0060154	304	2204	1891	513	6.22039473684211	DS10
WASP0060155	747	4195	4490	1685	6.01070950468541	DS10
WASP0060160	533	6210	4970	965	9.32457786116323	DS10
WASP0060162	154	1116	865	253	5.61688311688312	DS10
WASP0060163	186	970	658	225	3.53763440860215	DS10
WASP0060164	816	6431	5707	1614	6.99387254901961	DS10
WASP0060167	897	5923	5625	1882	6.27090301003345	DS10
WASP0060175	91	427	154	37	1.69230769230769	DS10
WASP0060176	1345	16503	13890	2677	10.3271375464684	DS10
WASP0060178	213	1125	885	324	4.15492957746479	DS10
WASP0060180	429	4539	3503	720	8.16550116550117	DS10
WASP0060181	237	1880	1262	246	5.32489451476793	DS10
WASP0060182	3573	30790	28268	8265	7.91155891407781	DS10
WASP0060185	608	5213	4583	1316	7.53782894736842	DS10
WASP0060186	1014	9193	7982	2149	7.87179487179487	DS10
WASP0060189	464	4079	3440	816	7.41379310344828	DS10
WASP0060190	438	3075	2787	791	6.36301369863014	DS10
WASP0060192	947	7629	7031	1768	7.42449841605069	DS10
WASP0060193	290	2482	2059	539	7.1	DS10
WASP0060194	411	6511	5007	838	12.1824817518248	DS10
WASP0060195	400	4717	3745	742	9.3625	DS10
WASP0060196	364	1910	1837	647	5.0467032967033	DS10
WASP0060199	478	4632	3824	987	8	DS10
WASP0060201	395	2575	2476	810	6.26835443037975	DS10
WASP0060202	457	3000	2850	838	6.2363238512035	DS10
WASP0060204	638	3844	3807	1302	5.96708463949843	DS10
WASP0060205	373	2325	2166	669	5.80697050938338	DS10
WASP0060206	433	3720	3226	793	7.45034642032333	DS10
WASP0060208	234	1614	1414	465	6.04273504273504	DS10
WASP0060209	407	3149	2953	820	7.25552825552826	DS10
WASP0060210	1485	8501	9318	3411	6.27474747474748	DS10
WASP0060212	458	5974	4381	737	9.56550218340611	DS10
WASP0060213	422	2237	2311	777	5.47630331753555	DS10
WASP0060215	311	2484	2222	701	7.14469453376206	DS10
WASP0060216	420	3938	3203	881	7.62619047619048	DS10
WASP0060217	290	2864	1875	498	6.46551724137931	DS10
WASP0060218	1003	7299	7237	2304	7.21535393818544	DS10
WASP0060220	389	2695	2247	641	5.77634961439589	DS10
WASP0060221	333	1968	1922	683	5.77177177177177	DS10
WASP0060222	492	3193	3092	1013	6.28455284552846	DS10
WASP0060223	1687	15781	13730	3811	8.13870776526378	DS10
WASP0060224	77	274	104	31	1.35064935064935	DS10
WASP0060227	921	4542	5408	2152	5.87187839305103	DS10
WASP0060231	528	3385	3243	1059	6.14204545454545	DS10
WASP0060232	369	3413	2815	713	7.62872628726287	DS10
WASP0060233	323	1839	1787	648	5.53250773993808	DS10
WASP0060234	461	2579	2671	961	5.7939262472885	DS10
WASP0060235	198	1284	969	285	4.89393939393939	DS10
WASP0060237	333	1991	1763	574	5.2942942942943	DS10
WASP0060240	792	5365	4994	1522	6.30555555555556	DS10
WASP0060243	824	7827	6825	1760	8.28276699029126	DS10
WASP0060244	66	287	58	20	0.878787878787879	DS10
WASP0060246	2708	15687	17973	6583	6.63700147710487	DS10
WASP0060250	320	3529	2816	585	8.8	DS10
WASP0060252	989	4745	5435	2127	5.49544994944388	DS10
WASP0060253	297	2114	1875	581	6.31313131313131	DS10
WASP0060255	253	2034	1730	450	6.83794466403162	DS10
WASP0060257	283	2054	1731	535	6.11660777385159	DS10
WASP0060259	221	1556	1262	462	5.71040723981901	DS10
WASP0060261	307	2179	2232	564	7.27035830618893	DS10
WASP0060262	371	3535	2954	595	7.9622641509434	DS10
WASP0060264	730	6801	6002	1503	8.22191780821918	DS10
WASP0060265	225	1877	1556	436	6.91555555555556	DS10
WASP0060267	438	3381	3328	923	7.59817351598174	DS10
WASP0060268	392	2220	2323	853	5.92602040816327	DS10
WASP0060271	171	1318	953	233	5.57309941520468	DS10
WASP0060273	296	2803	2303	476	7.78040540540541	DS10
WASP0060275	399	3038	2493	646	6.24812030075188	DS10
WASP0060276	453	4326	3494	809	7.71302428256071	DS10
WASP0060278	108	703	438	110	4.05555555555556	DS10
WASP0060279	388	3202	2601	716	6.70360824742268	DS10
WASP0060280	142	999	666	156	4.69014084507042	DS10
WASP0060284	1081	8172	7746	2299	7.16558741905643	DS10
WASP0060285	1143	10506	9979	2580	8.73053368328959	DS10
WASP0060288	503	3608	3409	889	6.77733598409543	DS10
WASP0060290	1502	8747	9377	3448	6.24300932090546	DS10
WASP0060292	334	1871	1891	668	5.66167664670659	DS10
WASP0060294	374	3296	2783	763	7.44117647058824	DS10
WASP0060296	825	7274	6293	1560	7.62787878787879	DS10
WASP0060299	799	5457	5225	1497	6.53942428035044	DS10
WASP0060300	1139	15166	11431	2145	10.0359964881475	DS10
WASP0060302	1179	12656	10689	2529	9.06615776081425	DS10
WASP0060303	810	5263	4886	1594	6.0320987654321	DS10
WASP0060304	1156	9736	8815	2357	7.62543252595156	DS10
WASP0060305	418	2751	2311	818	5.52870813397129	DS10
WASP0060307	495	2285	2490	1018	5.03030303030303	DS10
WASP0060309	268	1793	1620	522	6.04477611940299	DS10
WASP0060311	340	3150	2384	504	7.01176470588235	DS10
WASP0060312	737	7651	7072	1153	9.59565807327001	DS10
WASP0060313	358	3026	2206	600	6.16201117318436	DS10
WASP0060315	946	5740	5969	2128	6.30972515856237	DS10
WASP0060317	530	5881	4799	944	9.05471698113208	DS10
WASP0060318	703	5379	4798	1504	6.82503556187767	DS10
WASP0060319	865	4368	4704	1685	5.43815028901734	DS10
WASP0060320	490	3393	3051	966	6.2265306122449	DS10
WASP0060322	1021	9454	8312	2299	8.14103819784525	DS10
WASP0060323	635	4127	4102	1353	6.45984251968504	DS10
WASP0060324	896	6638	6339	1932	7.07477678571429	DS10
WASP0060325	1486	10061	10123	3306	6.81224764468372	DS10
WASP0060326	399	2357	2237	785	5.60651629072682	DS10
WASP0060328	577	4504	3792	982	6.57192374350087	DS10
WASP0060329	1530	7321	8490	3509	5.54901960784314	DS10
WASP0060330	469	3198	2844	920	6.06396588486141	DS10
WASP0060331	410	3142	2757	753	6.72439024390244	DS10
WASP0060332	404	2719	2322	654	5.74752475247525	DS10
WASP0060333	264	1319	1151	441	4.35984848484848	DS10
WASP0060334	290	1650	1410	521	4.86206896551724	DS10
WASP0060337	360	1516	1555	638	4.31944444444444	DS10
WASP0060339	408	4677	3384	652	8.29411764705882	DS10
WASP0060340	911	7443	6594	1955	7.23819978046103	DS10
WASP0060341	1056	6468	6445	2266	6.1032196969697	DS10
WASP0060343	327	1515	1384	561	4.23241590214067	DS10
WASP0060344	1040	7577	7034	2132	6.76346153846154	DS10
WASP0060345	419	2407	2164	719	5.16467780429594	DS10
WASP0060346	404	4143	3480	670	8.61386138613861	DS10
WASP0060347	176	1059	768	203	4.36363636363636	DS10
WASP0060348	1161	8384	8062	2503	6.94401378122308	DS10
WASP0060349	601	4933	4302	1128	7.15806988352745	DS10
WASP0060350	2245	22360	19508	4840	8.68953229398664	DS10
WASP0060351	196	1614	1059	267	5.4030612244898	DS10
WASP0060352	1417	11013	10256	3123	7.2378263937897	DS10
WASP0060353	514	3222	2915	1005	5.67120622568093	DS10
WASP0060354	347	1989	1580	618	4.55331412103746	DS10
WASP0060356	459	2752	2697	903	5.87581699346405	DS10
WASP0060359	886	10891	8202	1659	9.25733634311512	DS10
WASP0060361	130	575	341	100	2.62307692307692	DS10
WASP0060363	312	2189	1928	646	6.17948717948718	DS10
WASP0060364	561	3934	3619	967	6.45098039215686	DS10
WASP0060365	1082	11263	9231	2305	8.53142329020333	DS10
WASP0060369	669	4145	3883	1312	5.80418535127055	DS10
WASP0060370	415	4068	3090	572	7.44578313253012	DS10
WASP0060371	1419	9437	9338	2956	6.58069062720226	DS10
WASP0060374	122	749	337	80	2.76229508196721	DS10
WASP0060375	726	6167	5228	1451	7.20110192837466	DS10
WASP0060376	740	5589	4868	1407	6.57837837837838	DS10
WASP0060377	843	7917	6878	1708	8.15895610913405	DS10
WASP0060378	983	10715	8757	2040	8.90844354018311	DS10
WASP0060379	2765	33951	27684	6081	10.0122965641953	DS10
WASP0060380	193	1342	1011	249	5.23834196891192	DS10
WASP0060381	397	4246	3178	702	8.00503778337532	DS10
WASP0060382	1069	11721	9559	2067	8.94200187090739	DS10
WASP0060384	1350	9781	9112	2419	6.74962962962963	DS10
WASP0061001	721	4955	4383	1368	6.07905686546463	DS10
WASP0061002	766	4974	4515	1415	5.89425587467363	DS10
WASP0061003	228	1665	1201	219	5.26754385964912	DS10
WASP0061005	905	5169	5086	1669	5.61988950276243	DS10
WASP0061007	373	2513	2142	584	5.7426273458445	DS10
WASP0061008	798	6516	5616	1505	7.03759398496241	DS10
WASP0061009	347	1575	1513	510	4.36023054755043	DS10
WASP0061011	250	1818	1570	380	6.28	DS10
WASP0061012	938	5330	4958	1592	5.28571428571429	DS10
WASP0061013	187	1294	777	235	4.15508021390374	DS10
WASP0061015	1253	9554	8302	2248	6.62569832402235	DS10
WASP0061016	561	3598	3284	979	5.85383244206774	DS10
WASP0061017	516	2888	2727	883	5.28488372093023	DS10
WASP0061018	397	2302	2099	616	5.28715365239295	DS10
WASP0061020	723	4765	4256	1282	5.8865836791148	DS10
WASP0061021	791	5891	5062	1346	6.39949431099874	DS10
WASP0061022	184	895	722	233	3.92391304347826	DS10
WASP0061025	396	2553	2157	604	5.4469696969697	DS10
WASP0061026	694	3832	3842	1204	5.53602305475504	DS10
WASP0061030	236	1523	1179	283	4.99576271186441	DS10
WASP0061032	1017	6787	6622	1899	6.51130776794494	DS10
WASP0061033	167	770	550	175	3.29341317365269	DS10
WASP0061034	565	3341	2890	1019	5.11504424778761	DS10
WASP0061036	106	533	257	71	2.42452830188679	DS10
WASP0061038	288	1885	1474	398	5.11805555555556	DS10
WASP0061040	188	1225	971	258	5.16489361702128	DS10
WASP0061041	1149	8056	7409	2115	6.44821583986075	DS10
WASP0061044	317	2077	1763	484	5.5615141955836	DS10
WASP0061046	574	2918	2978	1078	5.18815331010453	DS10
WASP0061047	719	4116	4061	1286	5.64812239221141	DS10
WASP0061051	200	1708	1338	270	6.69	DS10
WASP0061054	410	2477	2163	689	5.27560975609756	DS10
WASP0061057	559	5437	4241	892	7.58676207513417	DS10
WASP0061062	92	334	178	57	1.93478260869565	DS10
WASP0061063	558	4764	4011	911	7.18817204301075	DS10
WASP0061065	412	2563	2352	751	5.70873786407767	DS10
WASP0061066	250	2253	1498	269	5.992	DS10
WASP0061067	377	2397	2153	668	5.71087533156499	DS10
WASP0061068	220	1625	1157	285	5.25909090909091	DS10
WASP0061071	383	1857	1869	684	4.8798955613577	DS10
WASP0061076	215	1252	1055	301	4.90697674418605	DS10
WASP0061077	483	3586	2949	746	6.1055900621118	DS10
WASP0061079	139	752	489	111	3.51798561151079	DS10
WASP0061082	1798	16610	13770	3271	7.65850945494994	DS10
WASP0061084	507	4554	3729	858	7.35502958579882	DS10
WASP0061085	403	3112	2471	648	6.13151364764268	DS10
WASP0061086	455	3544	3168	812	6.96263736263736	DS10
WASP0061088	299	1595	1378	413	4.60869565217391	DS10
WASP0061090	703	4369	4108	1211	5.84352773826458	DS10
WASP0061092	133	667	466	136	3.50375939849624	DS10
WASP0061093	782	5002	4625	1401	5.91432225063939	DS10
WASP0061095	429	3106	2776	631	6.47086247086247	DS10
WASP0061097	573	3438	3196	1069	5.57766143106457	DS10
WASP0061100	394	2219	2124	703	5.39086294416244	DS10
WASP0061101	413	1830	1775	547	4.29782082324455	DS10
WASP0061102	283	1911	1668	493	5.89399293286219	DS10
WASP0061103	847	6924	6115	1553	7.21959858323495	DS10
WASP0061105	549	3875	3346	901	6.09471766848816	DS10
WASP0061107	397	3268	2715	602	6.83879093198993	DS10
WASP0061109	457	4198	3194	721	6.9890590809628	DS10
WASP0061112	474	2942	2917	789	6.15400843881857	DS10
WASP0061115	430	3192	2860	778	6.65116279069768	DS10
WASP0061117	297	1836	1672	502	5.62962962962963	DS10
WASP0061118	657	2804	3059	1173	4.65601217656012	DS10
WASP0061119	774	4826	4596	1392	5.93798449612403	DS10
WASP0061120	694	5705	4979	1147	7.17435158501441	DS10
WASP0061121	290	2276	1784	389	6.15172413793103	DS10
WASP0061122	392	2562	2295	595	5.85459183673469	DS10
WASP0061124	543	5287	4146	860	7.6353591160221	DS10
WASP0061125	224	1149	1051	359	4.69196428571429	DS10
WASP0061126	478	4094	3367	849	7.04393305439331	DS10
WASP0061127	231	1302	1157	342	5.00865800865801	DS10
WASP0061128	814	7020	5904	1351	7.25307125307125	DS10
WASP0061129	922	5367	5370	1579	5.82429501084599	DS10
WASP0061130	161	848	571	155	3.54658385093168	DS10
WASP0061135	710	5377	4576	1223	6.44507042253521	DS10
WASP0061136	741	5336	4562	1261	6.15654520917679	DS10
WASP0061138	400	2637	2380	700	5.95	DS10
WASP0061140	123	674	509	143	4.13821138211382	DS10
WASP0061147	877	6130	5563	1585	6.34321550741163	DS10
WASP0061149	139	657	599	198	4.30935251798561	DS10
WASP0061151	364	2678	2229	549	6.12362637362637	DS10
WASP0061152	108	605	473	113	4.37962962962963	DS10
WASP0061153	1107	5569	5926	2150	5.35320686540199	DS10
WASP0061154	590	3516	3310	1050	5.61016949152542	DS10
WASP0061156	212	1205	1060	325	5	DS10
WASP0061159	530	4135	3286	802	6.2	DS10
WASP0061162	619	3498	3181	1078	5.1389337641357	DS10
WASP0061164	506	2667	2536	808	5.01185770750988	DS10
WASP0061165	250	1391	1089	354	4.356	DS10
WASP0061166	326	2484	1904	515	5.84049079754601	DS10
WASP0061171	254	1379	1254	359	4.93700787401575	DS10
WASP0061172	270	1705	1404	425	5.2	DS10
WASP0061173	402	1927	1923	714	4.78358208955224	DS10
WASP0061175	128	624	402	115	3.140625	DS10
WASP0061181	390	2678	2126	528	5.45128205128205	DS10
WASP0061182	242	1964	1586	370	6.55371900826446	DS10
WASP0061186	1389	12715	10794	2507	7.77105831533477	DS10
WASP0061187	458	3993	3324	800	7.25764192139738	DS10
WASP0061188	620	4285	3949	1114	6.36935483870968	DS10
WASP0061190	864	6607	6074	1468	7.03009259259259	DS10
WASP0061192	345	1934	1759	579	5.09855072463768	DS10
WASP0061193	1200	7954	7458	2318	6.215	DS10
WASP0061194	467	3852	3264	756	6.98929336188437	DS10
WASP0061197	278	1786	1659	474	5.96762589928058	DS10
WASP0061198	390	3363	2828	657	7.25128205128205	DS10
WASP0061199	210	1577	1346	357	6.40952380952381	DS10
WASP0061200	814	5922	5888	1477	7.23341523341523	DS10
WASP0061201	637	3562	3613	1168	5.67189952904239	DS10
WASP0061202	289	1449	1333	474	4.61245674740485	DS10
WASP0061204	436	2290	2374	820	5.44495412844037	DS10
WASP0061206	481	3770	3176	748	6.6029106029106	DS10
WASP0061210	557	3340	3374	1046	6.05745062836625	DS10
WASP0061211	295	1976	1746	479	5.91864406779661	DS10
WASP0061212	431	4384	3450	646	8.0046403712297	DS10
WASP0061215	139	908	656	191	4.71942446043166	DS10
WASP0061216	242	2197	1613	397	6.66528925619835	DS10
WASP0061217	197	1110	943	299	4.78680203045685	DS10
WASP0061218	221	1296	1135	318	5.13574660633484	DS10
WASP0061219	241	1363	1277	385	5.29875518672199	DS10
WASP0061220	388	1780	1796	629	4.62886597938144	DS10
WASP0061221	129	753	562	136	4.35658914728682	DS10
WASP0061222	122	647	533	157	4.36885245901639	DS10
WASP0061223	300	2398	2050	515	6.83333333333333	DS10
WASP0061225	619	3836	3573	1127	5.77221324717286	DS10
WASP0061227	337	1728	1712	586	5.08011869436202	DS10
WASP0061230	614	2531	2869	1156	4.67263843648208	DS10
WASP0061233	333	1895	1869	607	5.61261261261261	DS10
WASP0061234	782	5353	5173	1498	6.6150895140665	DS10
WASP0061235	856	6184	5517	1541	6.44509345794393	DS10
WASP0061236	552	3964	3798	1038	6.8804347826087	DS10
WASP0061241	325	2106	1837	577	5.65230769230769	DS10
WASP0061243	458	4556	3426	736	7.48034934497817	DS10
WASP0061246	376	2510	2223	652	5.91223404255319	DS10
WASP0061248	370	2316	2037	546	5.50540540540541	DS10
WASP0061252	382	3053	2422	619	6.34031413612565	DS10
WASP0061256	686	6396	5260	1154	7.66763848396502	DS10
WASP0061258	558	4383	3961	1010	7.09856630824373	DS10
WASP0061260	269	1206	1124	434	4.17843866171004	DS10
WASP0061262	361	3452	2867	543	7.94182825484765	DS10
WASP0061263	247	1382	1329	405	5.38056680161943	DS10
WASP0061268	267	1651	1496	402	5.60299625468165	DS10
WASP0061270	192	1304	1047	284	5.453125	DS10
WASP0061272	643	4139	3684	1055	5.7293934681182	DS10
WASP0061274	433	2217	2307	745	5.32794457274827	DS10
WASP0061276	591	5800	4738	1025	8.01692047377327	DS10
WASP0061279	683	5690	5008	1239	7.33235724743777	DS10
WASP0061281	504	4752	3789	787	7.51785714285714	DS10
WASP0061282	1118	8388	7881	1993	7.04919499105546	DS10
WASP0061283	458	3437	2817	820	6.15065502183406	DS10
WASP0061284	1236	9583	8432	2288	6.82200647249191	DS10
WASP0061286	829	6504	5584	1491	6.73582629674306	DS10
WASP0061288	881	7782	6397	1583	7.26106696935301	DS10
WASP0061293	147	722	502	157	3.41496598639456	DS10
WASP0061295	103	538	345	89	3.3495145631068	DS10
WASP0061296	460	3732	3044	799	6.61739130434783	DS10
WASP0061297	138	586	477	152	3.45652173913043	DS10
WASP0061298	518	3688	3205	897	6.18725868725869	DS10
WASP0061300	772	6541	5602	1349	7.25647668393782	DS10
WASP0061301	541	4529	3446	930	6.36968576709797	DS10
WASP0061303	788	5671	5179	1366	6.57233502538071	DS10
WASP0061304	313	2148	1770	458	5.65495207667732	DS10
WASP0061305	858	7698	6426	1556	7.48951048951049	DS10
WASP0061306	1554	12970	10897	2957	7.01222651222651	DS10
WASP0061307	307	1587	1420	469	4.62540716612378	DS10
WASP0061308	266	1312	1219	452	4.58270676691729	DS10
WASP0061309	183	777	667	226	3.6448087431694	DS10
WASP0061312	310	2158	1889	467	6.09354838709677	DS10
WASP0061313	1232	10163	8553	2197	6.94237012987013	DS10
WASP0061314	606	4049	3626	1066	5.98349834983498	DS10
WASP0061315	940	6346	5672	1690	6.03404255319149	DS10
WASP0061317	384	1878	1865	692	4.85677083333333	DS10
WASP0061319	533	4106	3471	818	6.51219512195122	DS10
WASP0061322	213	1538	1074	255	5.04225352112676	DS10
WASP0061324	360	2526	2158	648	5.99444444444444	DS10
WASP0061327	236	1377	1098	320	4.65254237288136	DS10
WASP0061329	572	4101	3646	974	6.37412587412587	DS10
WASP0061332	82	375	148	28	1.80487804878049	DS10
WASP0061334	507	3154	2811	917	5.54437869822485	DS10
WASP0061335	367	2609	1970	499	5.36784741144414	DS10
WASP0061336	1051	8163	6972	1785	6.6336822074215	DS10
WASP0061339	718	6091	4944	1249	6.8857938718663	DS10
WASP0061340	560	4927	4173	923	7.45178571428571	DS10
WASP0061341	467	3131	2707	815	5.796573875803	DS10
WASP0061346	1205	6923	6854	2250	5.68796680497925	DS10
WASP0061347	1347	8726	8338	2555	6.19005196733482	DS10
WASP0061348	757	3601	3790	1417	5.00660501981506	DS10
WASP0061351	403	3467	2559	596	6.34987593052109	DS10
WASP0061352	904	9660	7662	1486	8.47566371681416	DS10
WASP0061353	1000	8330	7388	1664	7.388	DS10
WASP0061354	1007	5025	5407	1834	5.36941410129096	DS10
WASP0061355	617	4547	3741	982	6.06320907617504	DS10
WASP0061356	553	3545	3282	947	5.93490054249548	DS10
WASP0061357	427	2340	2095	710	4.90632318501171	DS10
WASP0061358	362	2992	2487	516	6.87016574585635	DS10
WASP0061359	363	2529	1971	510	5.4297520661157	DS10
WASP0061360	329	2426	2106	537	6.40121580547113	DS10
WASP0061361	484	2638	2597	813	5.36570247933884	DS10
WASP0061362	267	2163	1585	324	5.93632958801498	DS10
WASP0061364	169	854	640	196	3.78698224852071	DS10
WASP0061366	745	4814	4368	1288	5.86308724832215	DS10
WASP0061368	595	5801	4370	1009	7.34453781512605	DS10
WASP0061371	991	7094	6367	1804	6.42482341069627	DS10
WASP0061374	246	2167	1543	349	6.27235772357724	DS10
WASP0061375	322	2165	1701	453	5.28260869565217	DS10
WASP0061376	1379	10190	9357	2702	6.78535170413343	DS10
WASP0061378	1032	8599	7350	1822	7.12209302325581	DS10
WASP0061379	4295	48189	38005	8379	8.84866123399302	DS10
WASP0061380	990	6071	6043	1883	6.1040404040404	DS10
WASP0061384	1732	10634	9856	2705	5.6905311778291	DS10
WASP0062001	228	1692	1113	288	4.88157894736842	DS10
WASP0062002	423	4634	3226	621	7.62647754137116	DS10
WASP0062003	579	3652	3301	870	5.70120898100173	DS10
WASP0062004	284	1602	1515	431	5.33450704225352	DS10
WASP0062006	451	3142	2658	764	5.89356984478936	DS10
WASP0062008	1146	8479	7519	2036	6.56108202443281	DS10
WASP0062011	144	702	548	142	3.80555555555556	DS10
WASP0062012	341	1911	1645	467	4.82404692082112	DS10
WASP0062013	1300	7157	6833	2287	5.25615384615385	DS10
WASP0062015	641	3849	3480	1036	5.42901716068643	DS10
WASP0062016	239	1334	1083	325	4.53138075313808	DS10
WASP0062017	1178	10484	9171	1970	7.78522920203735	DS10
WASP0062019	184	670	497	169	2.70108695652174	DS10
WASP0062020	215	1556	1275	229	5.93023255813954	DS10
WASP0062021	383	2423	2029	548	5.2976501305483	DS10
WASP0062023	369	2049	1812	529	4.91056910569106	DS10
WASP0062024	294	1650	1355	374	4.60884353741497	DS10
WASP0062027	1098	6798	6630	1982	6.03825136612022	DS10
WASP0062028	648	2883	3055	1152	4.71450617283951	DS10
WASP0062030	2760	25101	21960	4773	7.95652173913044	DS10
WASP0062033	486	3284	2591	779	5.33127572016461	DS10
WASP0062034	135	615	389	87	2.88148148148148	DS10
WASP0062035	562	3730	3128	868	5.56583629893239	DS10
WASP0062037	362	2626	2108	516	5.8232044198895	DS10
WASP0062038	466	2765	2540	696	5.45064377682403	DS10
WASP0062042	188	1084	793	213	4.21808510638298	DS10
WASP0062043	273	1591	1256	374	4.6007326007326	DS10
WASP0062044	1364	8326	8000	2492	5.86510263929619	DS10
WASP0062045	307	1597	1356	405	4.41693811074919	DS10
WASP0062046	549	4425	3688	908	6.71766848816029	DS10
WASP0062049	266	1437	1205	359	4.53007518796993	DS10
WASP0062051	438	3099	2596	730	5.92694063926941	DS10
WASP0062053	1115	5596	5658	1928	5.07443946188341	DS10
WASP0062054	518	6903	5247	734	10.1293436293436	DS10
WASP0062056	1075	7586	6499	1912	6.04558139534884	DS10
WASP0062058	329	1586	1423	499	4.32522796352584	DS10
WASP0062060	124	421	305	113	2.45967741935484	DS10
WASP0062062	998	6568	6027	1837	6.03907815631263	DS10
WASP0062065	613	3591	2959	979	4.82707993474715	DS10
WASP0062067	207	1036	695	189	3.35748792270531	DS10
WASP0062071	652	4479	4059	1173	6.22546012269939	DS10
WASP0062075	390	2463	2142	627	5.49230769230769	DS10
WASP0062076	463	1918	2015	782	4.35205183585313	DS10
WASP0062078	1475	8448	8443	2572	5.72406779661017	DS10
WASP0062079	895	8548	6977	1504	7.79553072625698	DS10
WASP0062081	137	764	613	181	4.47445255474453	DS10
WASP0062082	1433	11239	9608	2515	6.70481507327285	DS10
WASP0062083	516	2780	2688	825	5.2093023255814	DS10
WASP0062084	628	6830	5239	1011	8.34235668789809	DS10
WASP0062085	571	4797	3925	973	6.8739054290718	DS10
WASP0062091	905	5684	5275	1555	5.82872928176796	DS10
WASP0062092	337	1202	1273	525	3.77744807121662	DS10
WASP0062094	563	3673	3346	953	5.94316163410302	DS10
WASP0062099	372	3638	2715	470	7.29838709677419	DS10
WASP0062100	404	3171	2495	631	6.17574257425743	DS10
WASP0062102	958	7336	6465	1663	6.74843423799582	DS10
WASP0062103	1686	17550	13816	2954	8.19454329774615	DS10
WASP0062104	2485	20159	17995	4501	7.24144869215292	DS10
WASP0062106	263	1515	1293	374	4.91634980988593	DS10
WASP0062107	182	1159	975	250	5.35714285714286	DS10
WASP0062108	755	5324	4549	1238	6.02516556291391	DS10
WASP0062109	1074	8235	7086	1956	6.59776536312849	DS10
WASP0062110	168	955	663	165	3.94642857142857	DS10
WASP0062113	668	5350	4344	1160	6.50299401197605	DS10
WASP0062115	963	6992	6772	1724	7.03219106957425	DS10
WASP0062116	1175	5473	5592	2108	4.75914893617021	DS10
WASP0062117	1281	11015	9131	2149	7.128024980484	DS10
WASP0062118	320	2127	1929	541	6.028125	DS10
WASP0062119	919	7144	6252	1592	6.80304678998912	DS10
WASP0062120	660	5241	4520	1079	6.84848484848485	DS10
WASP0062121	912	5817	5637	1657	6.18092105263158	DS10
WASP0062122	799	6281	5121	1335	6.40926157697121	DS10
WASP0062124	125	697	441	122	3.528	DS10
WASP0062125	1345	11984	10060	2280	7.47955390334573	DS10
WASP0062127	171	810	587	174	3.4327485380117	DS10
WASP0062128	1668	14905	12790	2963	7.66786570743405	DS10
WASP0062129	932	4281	4461	1562	4.78648068669528	DS10
WASP0062130	212	1252	976	255	4.60377358490566	DS10
WASP0062132	503	4844	3725	803	7.40556660039762	DS10
WASP0062134	212	1563	1275	294	6.01415094339623	DS10
WASP0062135	1255	7499	7246	2198	5.77370517928287	DS10
WASP0062136	574	4061	3528	942	6.14634146341463	DS10
WASP0062138	792	6331	5204	1292	6.57070707070707	DS10
WASP0062141	604	2892	2857	995	4.73013245033113	DS10
WASP0062142	260	1769	1398	389	5.37692307692308	DS10
WASP0062143	514	3546	3016	780	5.86770428015564	DS10
WASP0062145	521	3953	3265	855	6.26679462571977	DS10
WASP0062147	362	1782	1628	535	4.49723756906077	DS10
WASP0062149	539	3670	3350	818	6.2152133580705	DS10
WASP0062150	884	5301	5114	1536	5.78506787330317	DS10
WASP0062151	982	7153	6301	1607	6.41649694501018	DS10
WASP0062152	539	5120	4521	908	8.38775510204082	DS10
WASP0062153	895	4219	4571	1631	5.1072625698324	DS10
WASP0062154	429	2496	2206	660	5.14219114219114	DS10
WASP0062155	441	2993	2805	744	6.36054421768708	DS10
WASP0062156	1509	12107	10451	2719	6.92577866136514	DS10
WASP0062158	1390	8343	8028	2369	5.77553956834532	DS10
WASP0062159	870	8498	6941	1461	7.97816091954023	DS10
WASP0062160	828	9145	7483	1396	9.03743961352657	DS10
WASP0062162	1224	7466	6926	2186	5.65849673202614	DS10
WASP0062164	1142	5547	5759	2028	5.04290718038529	DS10
