cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0005182	962	6387	7529	2986	7.82640332640333	DS20
WASP0005184	673	4285	5232	2133	7.7741456166419	DS20
WASP0005186	140	1039	970	356	6.92857142857143	DS20
WASP0005187	237	1545	1854	749	7.82278481012658	DS20
WASP0005189	740	4644	5642	2307	7.62432432432432	DS20
WASP0005190	758	3829	5150	2319	6.79419525065963	DS20
WASP0005191	1501	10100	12404	4528	8.26382411725516	DS20
WASP0005192	760	5847	6145	2128	8.08552631578947	DS20
WASP0005193	338	3501	3179	840	9.40532544378698	DS20
WASP0005196	546	4858	4698	1493	8.6043956043956	DS20
WASP0005197	315	2819	2912	809	9.24444444444444	DS20
WASP0005199	717	6175	6321	2160	8.81589958158996	DS20
WASP0005200	416	4140	3635	1010	8.73798076923077	DS20
WASP0005202	523	3488	4565	1844	8.72848948374761	DS20
WASP0005204	405	2447	3303	1513	8.15555555555556	DS20
WASP0005205	625	3434	4746	2053	7.5936	DS20
WASP0005208	453	2724	3437	1500	7.58719646799117	DS20
WASP0005209	1693	11365	13694	5379	8.08860011813349	DS20
WASP0005210	736	4666	5864	2313	7.96739130434783	DS20
WASP0005211	606	5267	5878	1679	9.6996699669967	DS20
WASP0005212	1029	7141	8285	3227	8.05150631681244	DS20
WASP0005215	3048	20416	25381	9967	8.32709973753281	DS20
WASP0005216	2120	18129	20449	6396	9.64575471698113	DS20
WASP0005218	124	1128	1021	272	8.23387096774194	DS20
WASP0005219	1041	7933	9385	3210	9.01536983669549	DS20
WASP0005220	410	2845	3016	1215	7.35609756097561	DS20
WASP0005221	439	2764	3267	1328	7.44191343963554	DS20
WASP0005222	962	5826	7480	2967	7.77546777546778	DS20
WASP0005224	991	7804	8977	3088	9.05852674066599	DS20
WASP0005228	333	2690	2791	962	8.38138138138138	DS20
WASP0005229	449	3627	3832	1331	8.53452115812918	DS20
WASP0005230	598	4232	5232	2061	8.74916387959866	DS20
WASP0005231	349	2374	2699	1050	7.73352435530086	DS20
WASP0005232	420	3112	3428	1284	8.16190476190476	DS20
WASP0005233	497	3367	4116	1563	8.28169014084507	DS20
WASP0005235	857	6052	6584	2383	7.68261376896149	DS20
WASP0005236	354	3002	3171	933	8.95762711864407	DS20
WASP0005239	228	2040	1952	651	8.56140350877193	DS20
WASP0005242	558	4906	5059	1739	9.0663082437276	DS20
WASP0005243	404	3109	3000	1036	7.42574257425743	DS20
WASP0005244	496	2755	3540	1592	7.13709677419355	DS20
WASP0005247	922	7176	7903	2736	8.57158351409978	DS20
WASP0005248	1678	15072	14831	4675	8.83849821215733	DS20
WASP0005249	277	1739	2059	791	7.43321299638989	DS20
WASP0005250	294	1672	2025	889	6.88775510204082	DS20
WASP0005251	87	602	526	196	6.04597701149425	DS20
WASP0005253	249	1513	1696	612	6.81124497991968	DS20
WASP0005255	1388	9192	11383	4597	8.20100864553314	DS20
WASP0005257	1700	10243	13116	5484	7.71529411764706	DS20
WASP0005258	488	3494	4062	1567	8.32377049180328	DS20
WASP0005259	629	5841	5717	1927	9.08903020667726	DS20
WASP0005260	1224	8877	10548	4017	8.61764705882353	DS20
WASP0005261	314	1869	2500	1111	7.96178343949045	DS20
WASP0005262	678	4485	5555	2227	8.19321533923304	DS20
WASP0005263	242	1672	1717	669	7.09504132231405	DS20
WASP0005264	1316	10028	11159	4141	8.47948328267477	DS20
WASP0005265	649	4144	4931	1983	7.59784283513097	DS20
WASP0005266	585	3726	4665	1918	7.97435897435897	DS20
WASP0005267	662	4527	5410	1965	8.17220543806647	DS20
WASP0005269	786	6025	6687	2394	8.50763358778626	DS20
WASP0005272	878	5772	7457	2868	8.49316628701595	DS20
WASP0005274	318	2134	2550	924	8.0188679245283	DS20
WASP0005275	230	1761	1842	641	8.00869565217391	DS20
WASP0005277	351	1998	2475	1060	7.05128205128205	DS20
WASP0005278	1402	7915	10596	4324	7.55777460770328	DS20
WASP0005279	749	5212	5856	2192	7.81842456608812	DS20
WASP0005280	755	4852	6289	2583	8.32980132450331	DS20
WASP0005281	458	3002	3518	1465	7.68122270742358	DS20
WASP0005282	1729	16246	16524	5292	9.55696934644303	DS20
WASP0005283	428	3847	4123	1303	9.63317757009346	DS20
WASP0005284	180	1174	1220	458	6.77777777777778	DS20
WASP0005285	2018	13178	16043	6167	7.94995044598613	DS20
WASP0005286	441	3338	3599	1196	8.16099773242631	DS20
WASP0005287	1134	6149	8020	3370	7.07231040564374	DS20
WASP0005288	1098	7171	8506	3311	7.74681238615665	DS20
WASP0005289	122	861	777	257	6.36885245901639	DS20
WASP0005290	185	2011	1644	418	8.88648648648649	DS20
WASP0005291	263	2089	2131	723	8.10266159695818	DS20
WASP0005292	375	1914	2585	1091	6.89333333333333	DS20
WASP0005294	1485	8756	11691	4868	7.87272727272727	DS20
WASP0005295	424	3498	3536	1221	8.33962264150943	DS20
WASP0005296	228	2006	1946	558	8.53508771929825	DS20
WASP0005297	1166	7464	9453	3928	8.10720411663808	DS20
WASP0005298	1671	13023	14412	5209	8.62477558348295	DS20
WASP0005299	271	2277	2118	709	7.81549815498155	DS20
WASP0005300	1434	11597	12799	4486	8.92538354253835	DS20
WASP0005303	108	930	879	306	8.13888888888889	DS20
WASP0005305	778	9444	8309	2137	10.6799485861183	DS20
WASP0005306	656	5013	5589	1971	8.51981707317073	DS20
WASP0005307	715	4350	5134	2225	7.18041958041958	DS20
WASP0005308	175	1235	1229	480	7.02285714285714	DS20
WASP0005309	364	2784	3026	1124	8.31318681318681	DS20
WASP0005310	461	3427	3880	1395	8.41648590021692	DS20
WASP0005311	240	1873	2041	707	8.50416666666667	DS20
WASP0005312	493	3770	4191	1411	8.50101419878296	DS20
WASP0005314	1554	15762	15296	4619	9.84298584298584	DS20
WASP0005315	1158	10602	10948	3387	9.45423143350605	DS20
WASP0005316	447	3272	3581	1421	8.01118568232662	DS20
WASP0005317	2035	16622	17937	6373	8.81425061425061	DS20
WASP0005318	207	1404	1615	658	7.80193236714976	DS20
WASP0005319	899	7487	7893	2520	8.7797552836485	DS20
WASP0005320	1205	8811	10739	3889	8.91203319502075	DS20
WASP0005321	554	4233	4776	1649	8.62093862815885	DS20
WASP0005322	882	7099	7330	2708	8.31065759637188	DS20
WASP0005324	1190	11039	10321	3339	8.67310924369748	DS20
WASP0005325	1640	13635	14387	4985	8.77256097560976	DS20
WASP0005326	829	7152	7505	2422	9.05307599517491	DS20
WASP0005328	1497	13647	13843	4475	9.24716098864396	DS20
WASP0005329	467	2600	3398	1416	7.2762312633833	DS20
WASP0005331	780	6346	6051	2570	7.75769230769231	DS20
WASP0005333	716	5168	6082	2180	8.49441340782123	DS20
WASP0005334	400	2952	3032	1085	7.58	DS20
WASP0005335	419	3131	3422	1308	8.16706443914081	DS20
WASP0005336	347	2216	2697	1083	7.77233429394813	DS20
WASP0005337	600	4366	4746	1798	7.91	DS20
WASP0005338	678	6060	6368	1897	9.39233038348083	DS20
WASP0005339	471	3068	3613	1390	7.67091295116773	DS20
WASP0005340	390	2326	2748	1173	7.04615384615385	DS20
WASP0005341	880	5432	7011	2899	7.96704545454545	DS20
WASP0005343	484	3232	3884	1493	8.02479338842975	DS20
WASP0005345	1013	7952	8911	2822	8.79664363277394	DS20
WASP0005346	978	6907	8029	3249	8.20961145194274	DS20
WASP0005348	1975	18775	16862	5236	8.53772151898734	DS20
WASP0005349	1969	13074	16320	6716	8.28847130523108	DS20
WASP0005350	543	3241	4327	1698	7.96869244935543	DS20
WASP0005351	553	4586	5067	1828	9.1627486437613	DS20
WASP0005353	420	2496	3121	1244	7.43095238095238	DS20
WASP0005354	828	4782	6135	2720	7.40942028985507	DS20
WASP0005356	2136	12786	16653	6852	7.79634831460674	DS20
WASP0005357	467	3337	3730	1497	7.98715203426124	DS20
WASP0005358	2125	16765	18373	6925	8.64611764705882	DS20
WASP0005359	318	2578	2722	921	8.55974842767296	DS20
WASP0005360	397	2140	2759	1190	6.94962216624685	DS20
WASP0005361	1018	7556	9029	3340	8.86935166994106	DS20
WASP0005362	459	3354	4009	1429	8.73420479302832	DS20
WASP0005363	2331	21532	22364	6546	9.59416559416559	DS20
WASP0005364	932	5844	7220	2998	7.74678111587983	DS20
WASP0005365	987	7230	7725	3135	7.82674772036474	DS20
WASP0005366	790	5679	6139	2390	7.77088607594937	DS20
WASP0005367	1841	17251	16996	5574	9.2319391634981	DS20
WASP0005368	1515	11329	12374	4432	8.16765676567657	DS20
WASP0005369	235	1794	1741	657	7.40851063829787	DS20
WASP0005370	1707	13178	14309	4776	8.3825424721734	DS20
WASP0005376	511	3329	3813	1560	7.46183953033268	DS20
WASP0005377	139	1053	1143	375	8.22302158273381	DS20
WASP0005378	299	1783	2324	953	7.77257525083612	DS20
WASP0005379	1052	9259	9746	3414	9.26425855513308	DS20
WASP0005380	1854	14184	16718	6043	9.01725997842503	DS20
WASP0005382	1297	11018	11253	3736	8.67617579028527	DS20
WASP0005383	122	923	786	271	6.44262295081967	DS20
WASP0005384	168	840	995	415	5.92261904761905	DS20
WASP0006003	205	1708	1702	627	8.30243902439024	DS20
WASP0006005	199	1501	1730	675	8.69346733668342	DS20
WASP0006006	387	2711	3545	1423	9.16020671834625	DS20
WASP0006007	386	2559	3116	1257	8.07253886010363	DS20
WASP0006008	487	2714	3863	1736	7.93223819301848	DS20
WASP0006009	360	2583	3092	1222	8.58888888888889	DS20
WASP0006010	657	5090	5486	1943	8.35007610350076	DS20
WASP0006012	508	4143	4327	1506	8.51771653543307	DS20
WASP0006014	145	716	950	421	6.55172413793104	DS20
WASP0006015	890	5521	7549	3205	8.48202247191011	DS20
WASP0006016	512	2933	3999	1778	7.810546875	DS20
WASP0006017	757	6062	6798	2632	8.98018494055482	DS20
WASP0006018	1374	7545	10450	4728	7.60553129548763	DS20
WASP0006019	557	3211	4279	1838	7.68222621184919	DS20
WASP0006020	861	6295	7080	2865	8.22299651567944	DS20
WASP0006021	556	4294	4478	1699	8.05395683453237	DS20
WASP0006022	316	1926	2357	1024	7.45886075949367	DS20
WASP0006023	493	3452	3900	1508	7.91075050709939	DS20
WASP0006024	1387	10610	12903	5460	9.30281182408075	DS20
WASP0006026	1100	6640	9226	3911	8.38727272727273	DS20
WASP0006027	1523	9696	12174	5083	7.99343401181878	DS20
WASP0006029	209	1579	1796	684	8.5933014354067	DS20
WASP0006030	312	2755	2992	1054	9.58974358974359	DS20
WASP0006032	1407	11743	12634	4278	8.97938877043355	DS20
WASP0006033	599	3352	4580	2038	7.64607679465776	DS20
WASP0006034	101	691	761	323	7.53465346534653	DS20
WASP0006035	1368	11502	11960	4327	8.74269005847953	DS20
WASP0006036	813	6606	7188	2831	8.84132841328413	DS20
WASP0006037	794	7184	7548	2763	9.50629722921914	DS20
WASP0006038	154	1118	1157	449	7.51298701298701	DS20
WASP0006040	473	2978	3898	1658	8.24101479915433	DS20
WASP0006041	3896	35162	37589	13601	9.64810061601643	DS20
WASP0006042	1116	8638	9693	3796	8.68548387096774	DS20
WASP0006043	679	5262	5924	2298	8.72459499263623	DS20
WASP0006046	423	2527	3237	1512	7.65248226950355	DS20
WASP0006047	659	5182	6063	2323	9.20030349013657	DS20
WASP0006048	2033	13164	16337	6949	8.03590752582391	DS20
WASP0006049	1041	9330	9311	3312	8.94428434197887	DS20
WASP0006050	175	1356	1488	541	8.50285714285714	DS20
WASP0006054	117	1019	999	364	8.53846153846154	DS20
WASP0006055	316	2510	2670	993	8.4493670886076	DS20
WASP0006056	645	4633	5309	2167	8.23100775193798	DS20
WASP0006057	279	2015	2108	821	7.55555555555556	DS20
WASP0006058	238	1852	2090	830	8.78151260504202	DS20
WASP0006059	280	2124	2432	917	8.68571428571429	DS20
WASP0006060	251	1921	2062	783	8.21513944223108	DS20
WASP0006062	914	6721	8283	3336	9.06236323851203	DS20
WASP0006063	728	5271	6176	2335	8.48351648351648	DS20
WASP0006064	434	2665	3372	1479	7.76958525345622	DS20
WASP0006066	669	4108	5090	2009	7.60837070254111	DS20
WASP0006068	1046	6690	8377	3745	8.00860420650096	DS20
WASP0006069	289	1501	2045	883	7.07612456747405	DS20
WASP0006070	300	1594	2245	1007	7.48333333333333	DS20
WASP0006071	1766	11992	14630	6236	8.28425821064553	DS20
WASP0006072	893	5391	6947	3106	7.77939529675252	DS20
WASP0006077	843	5496	7097	3023	8.41874258600237	DS20
WASP0006078	366	2577	3049	1227	8.33060109289617	DS20
WASP0006079	234	1572	1875	780	8.01282051282051	DS20
WASP0006080	224	1420	1783	709	7.95982142857143	DS20
WASP0006081	352	2212	2737	1234	7.77556818181818	DS20
WASP0006082	1099	8181	9363	3777	8.51956323930846	DS20
WASP0006085	363	2103	2727	1183	7.51239669421488	DS20
WASP0006086	558	3666	4667	1651	8.36379928315412	DS20
WASP0006088	389	2598	2962	1222	7.61439588688946	DS20
WASP0006090	454	2601	3529	1626	7.77312775330397	DS20
WASP0006091	524	3988	4517	1695	8.62022900763359	DS20
WASP0006096	152	1354	1087	380	7.15131578947368	DS20
WASP0006097	504	3911	4316	1588	8.56349206349206	DS20
WASP0006098	539	4134	4559	1698	8.4582560296846	DS20
WASP0006099	304	2093	2424	929	7.97368421052632	DS20
WASP0006100	1032	9978	9637	2830	9.33817829457364	DS20
WASP0006101	584	3493	4406	1951	7.54452054794521	DS20
WASP0006102	273	3102	2564	715	9.39194139194139	DS20
WASP0006104	732	3994	5330	2442	7.28142076502732	DS20
WASP0006105	320	2375	2437	944	7.615625	DS20
WASP0006107	648	4401	5406	2291	8.34259259259259	DS20
WASP0006108	607	3695	4851	2093	7.99176276771005	DS20
WASP0006109	500	4055	4294	1700	8.588	DS20
WASP0006112	522	4664	4712	1751	9.02681992337165	DS20
WASP0006113	714	5382	6229	2400	8.72408963585434	DS20
WASP0006116	1727	9703	13440	5803	7.78228141285466	DS20
WASP0006117	351	2104	2642	1074	7.52706552706553	DS20
WASP0006118	212	1613	1774	723	8.36792452830189	DS20
WASP0006120	645	4908	5609	2132	8.69612403100775	DS20
WASP0006121	1035	7739	8608	3633	8.31690821256039	DS20
WASP0006122	390	2557	2926	1247	7.5025641025641	DS20
WASP0006124	238	1201	1689	771	7.09663865546219	DS20
WASP0006125	463	2836	3437	1502	7.42332613390929	DS20
WASP0006126	649	3742	5141	2376	7.92141756548536	DS20
WASP0006129	482	3150	3990	1608	8.27800829875519	DS20
WASP0006131	1007	5826	7992	3445	7.9364448857994	DS20
WASP0006132	173	1016	1108	479	6.40462427745665	DS20
WASP0006133	382	4120	3767	1292	9.86125654450262	DS20
WASP0006134	510	4006	4499	1613	8.82156862745098	DS20
WASP0006135	227	1476	1730	712	7.62114537444934	DS20
WASP0006136	756	4218	5823	2737	7.70238095238095	DS20
WASP0006137	231	2010	1971	726	8.53246753246753	DS20
WASP0006139	241	1719	1924	767	7.98340248962656	DS20
WASP0006141	438	3172	3641	1491	8.31278538812785	DS20
WASP0006144	875	6785	7808	2896	8.92342857142857	DS20
WASP0006147	815	5604	6440	2710	7.90184049079755	DS20
WASP0006148	1936	17629	17621	5815	9.10175619834711	DS20
WASP0006149	144	876	1092	457	7.58333333333333	DS20
WASP0006150	405	3575	3816	1340	9.42222222222222	DS20
WASP0006152	784	5912	6298	2344	8.03316326530612	DS20
WASP0006153	800	5471	6251	2532	7.81375	DS20
WASP0006154	616	4618	5148	2041	8.35714285714286	DS20
WASP0006156	630	4100	5168	2206	8.2031746031746	DS20
WASP0006157	1051	5200	7849	3746	7.46812559467174	DS20
WASP0006158	1245	6060	8511	4011	6.83614457831325	DS20
WASP0006159	616	4288	5199	2154	8.43993506493507	DS20
WASP0006161	748	7040	6586	2277	8.8048128342246	DS20
WASP0006163	1241	11635	11571	4146	9.32393231265109	DS20
WASP0006164	189	1782	1761	571	9.31746031746032	DS20
WASP0006166	507	3873	4070	1679	8.0276134122288	DS20
WASP0006167	69	472	373	118	5.40579710144928	DS20
WASP0006168	996	9171	9100	3161	9.13654618473896	DS20
WASP0006169	913	6290	7566	2958	8.28696604600219	DS20
WASP0006170	223	1528	1804	708	8.08968609865471	DS20
WASP0006171	424	2857	3536	1516	8.33962264150943	DS20
WASP0006172	161	1014	1056	414	6.55900621118012	DS20
WASP0006173	831	5554	6800	2932	8.18291215403129	DS20
WASP0006174	486	4232	4312	1555	8.87242798353909	DS20
WASP0006177	176	1463	1355	490	7.69886363636364	DS20
WASP0006178	307	2072	2490	1050	8.11074918566775	DS20
WASP0006179	196	1434	1498	636	7.64285714285714	DS20
WASP0006180	475	2855	3864	1691	8.13473684210526	DS20
WASP0006181	504	3061	3905	1688	7.74801587301587	DS20
WASP0006182	543	3257	4219	1757	7.76979742173112	DS20
WASP0006183	566	3706	4221	1819	7.45759717314488	DS20
WASP0006184	633	5249	5490	1838	8.67298578199052	DS20
WASP0006185	271	2077	2196	960	8.10332103321033	DS20
WASP0006186	535	5295	4725	1459	8.83177570093458	DS20
WASP0006189	901	4952	6707	2900	7.44395116537181	DS20
WASP0006190	739	5552	5743	2106	7.77131258457375	DS20
WASP0006191	1759	14532	15783	5942	8.97271176805003	DS20
WASP0006193	770	4081	6140	2842	7.97402597402597	DS20
WASP0006194	376	2263	2854	1177	7.59042553191489	DS20
WASP0006195	645	3964	4271	1606	6.62170542635659	DS20
WASP0006196	429	2782	3491	1543	8.13752913752914	DS20
WASP0006197	143	937	1039	367	7.26573426573427	DS20
WASP0006199	157	1786	1584	428	10.0891719745223	DS20
WASP0006203	141	816	1087	470	7.70921985815603	DS20
WASP0006204	287	2494	2559	875	8.91637630662021	DS20
WASP0006205	680	4148	5275	2265	7.75735294117647	DS20
WASP0006207	421	3262	3579	1371	8.50118764845606	DS20
WASP0006208	364	2700	3229	1260	8.87087912087912	DS20
WASP0006209	342	2329	2761	1110	8.07309941520468	DS20
WASP0006210	337	1882	2353	1063	6.98219584569733	DS20
WASP0006211	633	4463	5102	1984	8.06003159557662	DS20
WASP0006212	481	2784	3629	1574	7.54469854469854	DS20
WASP0006213	553	3543	4288	1709	7.75406871609403	DS20
WASP0006214	478	4587	4340	1313	9.07949790794979	DS20
WASP0006216	510	3206	4209	1835	8.25294117647059	DS20
WASP0006217	382	2370	2885	1274	7.55235602094241	DS20
WASP0006218	328	2267	2716	1037	8.28048780487805	DS20
WASP0006219	680	4217	5418	2259	7.96764705882353	DS20
WASP0006220	2099	16443	18400	6795	8.7660790852787	DS20
WASP0006221	644	4102	5379	2405	8.35248447204969	DS20
WASP0006222	361	2666	3034	1179	8.40443213296399	DS20
WASP0006224	862	4708	6655	3074	7.72041763341067	DS20
WASP0006226	249	1707	2036	873	8.17670682730924	DS20
WASP0006229	485	4089	4242	1535	8.74639175257732	DS20
WASP0006231	757	6666	6763	2504	8.93394980184941	DS20
WASP0006232	939	6719	8013	3220	8.5335463258786	DS20
WASP0006233	1174	7778	9554	3904	8.13798977853492	DS20
WASP0006235	346	3391	3201	1135	9.2514450867052	DS20
WASP0006236	3066	26393	26776	9350	8.73320287018917	DS20
WASP0006238	475	3730	3804	1318	8.00842105263158	DS20
WASP0006239	891	6515	8012	3010	8.99214365881033	DS20
WASP0006240	471	3384	3679	1446	7.81104033970276	DS20
WASP0006242	928	8132	8545	3200	9.20797413793103	DS20
WASP0006243	686	5525	5844	2104	8.51895043731778	DS20
WASP0006245	436	2425	3564	1620	8.17431192660551	DS20
WASP0006247	885	5673	7127	2859	8.05310734463277	DS20
WASP0006248	574	3574	4673	2043	8.1411149825784	DS20
WASP0006249	687	6043	6501	2054	9.46288209606987	DS20
WASP0006251	59	502	514	192	8.71186440677966	DS20
WASP0006252	733	5131	6376	2652	8.69849931787176	DS20
WASP0006253	242	1686	1792	693	7.40495867768595	DS20
WASP0006254	646	5504	5981	2249	9.25851393188855	DS20
WASP0006256	232	1903	1901	703	8.19396551724138	DS20
WASP0006257	1099	6626	8117	3374	7.38580527752502	DS20
WASP0006258	534	4749	4948	1852	9.26591760299626	DS20
WASP0006260	672	3805	5134	2342	7.63988095238095	DS20
WASP0006261	281	2067	2340	882	8.32740213523132	DS20
WASP0006262	473	2886	3504	1512	7.40803382663848	DS20
WASP0006263	486	3405	4089	1656	8.41358024691358	DS20
WASP0006268	163	1172	1469	591	9.01226993865031	DS20
WASP0006271	398	2485	2964	1227	7.44723618090452	DS20
WASP0006272	1014	10531	10198	3205	10.0571992110454	DS20
WASP0006273	244	1278	1562	683	6.4016393442623	DS20
WASP0006275	241	1801	1973	812	8.18672199170124	DS20
WASP0006276	256	2022	2029	749	7.92578125	DS20
WASP0006277	415	2409	3043	1356	7.33253012048193	DS20
WASP0006279	915	7432	8176	2978	8.93551912568306	DS20
WASP0006281	268	2232	2113	705	7.88432835820896	DS20
WASP0006282	449	3093	3675	1499	8.18485523385301	DS20
WASP0006283	516	3963	4569	1837	8.8546511627907	DS20
WASP0006285	1125	10078	10184	3152	9.05244444444445	DS20
WASP0006286	2024	13536	15893	6550	7.85227272727273	DS20
WASP0006287	859	7556	7611	2193	8.86030267753201	DS20
WASP0006289	351	3133	3148	1009	8.96866096866097	DS20
WASP0006290	606	5955	5716	1685	9.43234323432343	DS20
WASP0006293	779	5461	6591	2743	8.46084724005135	DS20
WASP0006295	330	2183	2615	1108	7.92424242424242	DS20
WASP0006296	614	3527	5045	2276	8.21661237785016	DS20
WASP0006297	110	756	763	285	6.93636363636364	DS20
WASP0006298	506	3002	3599	1611	7.11264822134387	DS20
WASP0006300	436	3261	3743	1410	8.5848623853211	DS20
WASP0006301	769	4710	5719	2454	7.4369310793238	DS20
WASP0006302	501	3375	4121	1704	8.22554890219561	DS20
WASP0006303	1062	5935	8195	3609	7.7165725047081	DS20
WASP0006304	572	3471	4051	1658	7.08216783216783	DS20
WASP0006305	273	1962	2179	823	7.98168498168498	DS20
WASP0006308	363	3390	3182	932	8.76584022038568	DS20
WASP0006309	1252	10985	11258	3900	8.99201277955272	DS20
WASP0006310	317	2160	2498	975	7.8801261829653	DS20
WASP0006311	649	4193	5181	2093	7.98305084745763	DS20
WASP0006312	947	6371	7434	2900	7.85005279831045	DS20
WASP0006313	309	2688	2610	1060	8.44660194174757	DS20
WASP0006314	538	4047	4353	1715	8.0910780669145	DS20
WASP0006315	1029	6646	8140	3447	7.91059280855199	DS20
WASP0006316	70	474	470	164	6.71428571428571	DS20
WASP0006319	200	2186	1937	532	9.685	DS20
WASP0006320	694	4434	5549	2381	7.9956772334294	DS20
WASP0006322	1021	7931	8306	3091	8.13516160626836	DS20
WASP0006323	309	1832	2232	977	7.22330097087379	DS20
WASP0006326	693	4427	5454	2249	7.87012987012987	DS20
WASP0006327	395	3310	3022	1164	7.65063291139241	DS20
WASP0006328	966	8748	8526	2989	8.82608695652174	DS20
WASP0006329	2279	21622	21264	7363	9.33040807371654	DS20
WASP0006330	281	2534	2306	865	8.20640569395018	DS20
WASP0006331	577	6563	5913	1585	10.2478336221837	DS20
WASP0006333	455	3550	4057	1368	8.91648351648352	DS20
WASP0006334	914	7475	8391	3070	9.18052516411379	DS20
WASP0006335	286	2027	2030	804	7.0979020979021	DS20
WASP0006336	825	5507	6637	2797	8.04484848484849	DS20
WASP0006338	1091	8160	9054	3359	8.29880843263061	DS20
WASP0006341	621	3461	4711	2131	7.58615136876006	DS20
WASP0006342	1602	15333	14955	5312	9.33520599250936	DS20
WASP0006343	457	4119	3490	1489	7.63676148796499	DS20
WASP0006344	2425	27606	25139	7831	10.3665979381443	DS20
WASP0006345	688	4569	5235	2173	7.60901162790698	DS20
WASP0006346	128	1351	1145	315	8.9453125	DS20
WASP0006348	1005	6167	7901	3468	7.86169154228856	DS20
WASP0006351	675	4811	5470	2120	8.10370370370371	DS20
WASP0006353	982	7458	8219	3141	8.36965376782077	DS20
WASP0006354	2930	26129	26605	9272	9.080204778157	DS20
WASP0006355	478	3618	4141	1676	8.66317991631799	DS20
WASP0006356	179	1161	1345	556	7.51396648044693	DS20
WASP0006357	947	7157	8275	3188	8.73812038014784	DS20
WASP0006359	735	5301	6064	2474	8.25034013605442	DS20
WASP0006360	874	5641	6441	2610	7.36956521739131	DS20
WASP0006361	392	2935	3387	1314	8.64030612244898	DS20
WASP0006362	430	3137	3571	1475	8.3046511627907	DS20
WASP0006363	818	5016	6677	2903	8.16259168704156	DS20
WASP0006364	748	4362	5916	2659	7.90909090909091	DS20
WASP0006365	362	2587	3037	1245	8.38950276243094	DS20
WASP0006366	1049	5193	7277	3333	6.93708293612965	DS20
WASP0006367	459	3687	3880	1385	8.45315904139434	DS20
WASP0006368	552	3650	4342	1817	7.86594202898551	DS20
WASP0006369	372	3613	3706	976	9.96236559139785	DS20
WASP0006370	647	5000	5642	2157	8.72024729520865	DS20
WASP0006371	703	5757	6092	2216	8.66571834992888	DS20
WASP0006372	568	3873	4281	1719	7.53697183098592	DS20
WASP0006373	411	2849	3432	1301	8.35036496350365	DS20
WASP0006374	383	2826	2872	962	7.49869451697128	DS20
WASP0006375	382	3354	3205	1155	8.39005235602094	DS20
WASP0006376	919	7688	8212	3139	8.93579978237214	DS20
WASP0006378	584	4047	4931	1990	8.44349315068493	DS20
WASP0006379	1325	14709	13511	4649	10.1969811320755	DS20
WASP0006382	870	9101	8500	2545	9.77011494252874	DS20
WASP0006383	1088	8852	9507	3468	8.73805147058824	DS20
WASP0006384	1306	9381	10162	3490	7.78101071975498	DS20
WASP0033006	1318	19303	18485	6328	14.0250379362671	DS20
WASP0033007	150	2269	1257	327	8.38	DS20
WASP0033011	323	3828	2723	909	8.43034055727554	DS20
WASP0033012	275	3887	3052	1065	11.0981818181818	DS20
WASP0033018	208	3740	2048	472	9.84615384615385	DS20
WASP0033019	972	17237	13514	3578	13.90329218107	DS20
WASP0033021	293	4388	3350	928	11.4334470989761	DS20
WASP0033022	250	4532	3426	851	13.704	DS20
WASP0033027	1381	25353	21395	6058	15.492396813903	DS20
WASP0033038	1257	18611	17159	6212	13.6507557677009	DS20
WASP0033040	388	5578	5061	1770	13.0438144329897	DS20
WASP0033041	2047	31750	29242	9745	14.28529555447	DS20
WASP0033048	191	2501	1465	377	7.67015706806283	DS20
WASP0033057	278	4189	3651	1034	13.1330935251799	DS20
WASP0033060	1009	16700	14074	4434	13.9484638255699	DS20
WASP0033066	174	2615	1207	257	6.9367816091954	DS20
WASP0033068	461	6780	6211	2107	13.472885032538	DS20
WASP0033071	112	1656	802	110	7.16071428571429	DS20
WASP0033072	132	1785	930	142	7.04545454545455	DS20
WASP0033081	3124	56328	49278	14179	15.7740076824584	DS20
WASP0033082	643	9011	8312	2761	12.9269051321928	DS20
WASP0033083	741	20982	14549	2726	19.6342780026991	DS20
WASP0033087	132	1729	1010	215	7.65151515151515	DS20
WASP0033088	3092	62229	50520	15207	16.3389391979301	DS20
WASP0033089	504	6630	6700	2590	13.2936507936508	DS20
WASP0033095	188	3122	2076	429	11.0425531914894	DS20
WASP0033097	180	2614	1806	387	10.0333333333333	DS20
WASP0033101	241	3487	2312	538	9.59336099585062	DS20
WASP0033109	202	3468	2177	490	10.7772277227723	DS20
WASP0033110	1917	41579	31345	8129	16.3510693792384	DS20
WASP0033115	1267	22532	18482	5863	14.5872138910813	DS20
WASP0033117	144	1799	1103	313	7.65972222222222	DS20
WASP0033119	177	2734	1600	338	9.03954802259887	DS20
WASP0033120	2026	37175	31986	7902	15.7877591312932	DS20
WASP0033128	1380	32276	21458	5358	15.5492753623188	DS20
WASP0033135	267	4307	2678	616	10.0299625468165	DS20
WASP0033144	3692	67665	53343	16523	14.4482665222102	DS20
WASP0033147	667	10774	9260	3011	13.8830584707646	DS20
WASP0033154	5290	101926	89675	25259	16.9517958412098	DS20
WASP0033158	511	7012	5845	1733	11.4383561643836	DS20
WASP0033161	184	2554	1521	401	8.26630434782609	DS20
