cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0056315	273	2452	1092	296	4	DS40
WASP0056316	979	9877	9177	2724	9.37385086823289	DS40
WASP0056318	564	9467	6882	975	12.2021276595745	DS40
WASP0056319	1044	14635	11942	2503	11.4386973180077	DS40
WASP0056326	386	4617	3183	771	8.24611398963731	DS40
WASP0056329	2643	25697	28459	10393	10.7676882330685	DS40
WASP0056336	3724	46864	42079	11771	11.2994092373792	DS40
WASP0056338	1112	15703	13249	3191	11.9145683453237	DS40
WASP0056342	669	6784	5512	1723	8.23916292974589	DS40
WASP0056345	489	5983	4302	939	8.79754601226994	DS40
WASP0056346	1204	11923	12051	4351	10.0091362126246	DS40
WASP0056348	327	3608	1942	427	5.9388379204893	DS40
WASP0056349	1508	15834	15572	5176	10.3262599469496	DS40
WASP0056353	379	4680	2552	504	6.7335092348285	DS40
WASP0056356	2011	25916	23180	6828	11.5266036797613	DS40
WASP0056357	538	5615	4371	1141	8.12453531598513	DS40
WASP0056359	766	10367	8227	1636	10.7402088772846	DS40
WASP0056363	2032	22042	22085	5759	10.8686023622047	DS40
WASP0056364	254	2264	956	162	3.76377952755906	DS40
WASP0056366	695	6993	5855	1434	8.42446043165468	DS40
WASP0056367	3141	30859	32978	8968	10.4992040751353	DS40
WASP0056369	2279	23670	23901	8313	10.4874945151382	DS40
WASP0056370	2987	43897	40024	9927	13.3993973886843	DS40
WASP0056371	1202	12990	12828	3371	10.6722129783694	DS40
WASP0056372	1049	16913	13848	2693	13.2011439466158	DS40
WASP0056373	405	3840	2083	468	5.14320987654321	DS40
WASP0056374	1641	23853	20698	5464	12.613040828763	DS40
WASP0056375	366	4277	3063	585	8.36885245901639	DS40
WASP0056377	431	4617	2339	586	5.42691415313225	DS40
WASP0056378	2144	34647	30147	6945	14.0611007462687	DS40
WASP0057003	243	1820	842	211	3.46502057613169	DS40
WASP0057004	4790	57349	51087	14418	10.6653444676409	DS40
WASP0057006	512	4984	3776	1042	7.375	DS40
WASP0057009	952	8745	6766	1730	7.10714285714286	DS40
WASP0057012	607	5411	4076	1126	6.71499176276771	DS40
WASP0057014	328	3221	1464	336	4.46341463414634	DS40
WASP0057016	429	4833	2935	660	6.84149184149184	DS40
WASP0057017	1710	15458	14890	5121	8.70760233918129	DS40
WASP0057019	787	7089	5648	1610	7.17662007623888	DS40
WASP0057020	531	4627	3177	901	5.98305084745763	DS40
WASP0057022	448	4249	2214	585	4.94196428571429	DS40
WASP0057023	649	5571	4339	1352	6.68567026194145	DS40
WASP0057026	220	1620	261	79	1.18636363636364	DS40
WASP0057027	2260	22399	21504	6553	9.51504424778761	DS40
WASP0057029	1324	14317	12137	3313	9.16691842900302	DS40
WASP0057030	705	6407	4966	1436	7.04397163120567	DS40
WASP0057031	286	2797	1179	274	4.12237762237762	DS40
WASP0057033	669	6677	4791	1284	7.16143497757848	DS40
WASP0057034	3137	24753	28937	11309	9.22441823398151	DS40
WASP0057035	389	4202	2167	416	5.5706940874036	DS40
WASP0057037	728	6832	5199	1405	7.14148351648352	DS40
WASP0057042	2910	27833	26817	8283	9.21546391752577	DS40
WASP0057046	1252	10395	9879	3382	7.8905750798722	DS40
WASP0057050	2605	29864	25589	7740	9.82303262955854	DS40
WASP0057051	812	7239	6071	1721	7.47660098522168	DS40
WASP0057052	388	3915	2383	636	6.14175257731959	DS40
WASP0057054	351	3135	993	194	2.82905982905983	DS40
WASP0057055	2827	32026	29897	7999	10.5755217545101	DS40
WASP0057060	853	7737	6849	2298	8.02930832356389	DS40
WASP0057061	388	4139	2002	480	5.15979381443299	DS40
WASP0057062	1550	19397	16503	4053	10.6470967741935	DS40
WASP0057063	1016	9064	7645	2201	7.5246062992126	DS40
WASP0057064	1386	15924	13015	3122	9.39033189033189	DS40
WASP0057065	304	2439	833	219	2.74013157894737	DS40
WASP0057066	584	5235	3521	1020	6.0291095890411	DS40
WASP0057067	376	3592	1996	449	5.30851063829787	DS40
WASP0057068	336	3220	1397	338	4.1577380952381	DS40
WASP0057071	1190	13478	11020	3138	9.26050420168067	DS40
WASP0057072	778	7461	5305	1448	6.81876606683805	DS40
WASP0057073	3493	29768	31842	11475	9.11594617807043	DS40
WASP0057074	180	1319	286	90	1.58888888888889	DS40
WASP0057075	491	5015	2976	698	6.06109979633401	DS40
WASP0057076	2876	30379	28026	8409	9.74478442280946	DS40
WASP0057077	2468	24532	22392	6676	9.07293354943274	DS40
WASP0057078	1271	13645	11834	3665	9.31077891424076	DS40
WASP0057080	1583	15544	14131	4458	8.92672141503475	DS40
WASP0057088	650	6956	4577	1325	7.04153846153846	DS40
WASP0057089	1448	12298	10821	3019	7.47306629834254	DS40
WASP0057097	3861	43931	41201	12763	10.6710696710697	DS40
WASP0057101	393	2274	1682	497	4.27989821882952	DS40
WASP0057105	232	2269	1140	255	4.91379310344828	DS40
WASP0057108	705	7679	5799	1393	8.22553191489362	DS40
WASP0057109	312	3928	2375	528	7.61217948717949	DS40
WASP0057110	400	4551	2422	507	6.055	DS40
WASP0057112	2232	25744	22603	5836	10.1267921146953	DS40
WASP0057113	3035	28420	29223	10077	9.62866556836903	DS40
WASP0057114	2368	28413	24445	6546	10.3230574324324	DS40
WASP0057115	1193	10655	10398	2948	8.71584241408215	DS40
WASP0057116	404	3471	1138	329	2.81683168316832	DS40
WASP0057119	400	4805	3046	693	7.615	DS40
WASP0057121	665	5930	4353	1142	6.54586466165414	DS40
WASP0057123	294	3028	1365	333	4.64285714285714	DS40
WASP0057127	477	5335	4076	1126	8.54507337526206	DS40
WASP0057128	358	3576	2095	462	5.85195530726257	DS40
WASP0057129	1253	10654	10752	3027	8.58100558659218	DS40
WASP0057130	367	3698	2112	547	5.75476839237057	DS40
WASP0057134	516	4403	3696	1017	7.16279069767442	DS40
WASP0057136	1005	12127	9755	2468	9.70646766169154	DS40
WASP0057141	1097	9153	8675	2570	7.90793072014585	DS40
WASP0057143	3682	38042	35569	10212	9.66023900054318	DS40
WASP0057145	496	4303	2999	742	6.04637096774194	DS40
WASP0057147	337	3404	1833	318	5.43916913946588	DS40
WASP0057148	451	4767	2711	727	6.01108647450111	DS40
WASP0057150	641	5851	4448	1250	6.93915756630265	DS40
WASP0057154	262	2038	645	172	2.4618320610687	DS40
WASP0057155	2513	20288	22323	7660	8.88300835654596	DS40
WASP0057159	1322	11829	10612	2923	8.02723146747353	DS40
WASP0057167	364	4241	1694	402	4.65384615384615	DS40
WASP0057169	331	2461	849	274	2.56495468277946	DS40
WASP0057170	682	6078	4868	1810	7.13782991202346	DS40
WASP0057172	281	2911	1151	226	4.09608540925267	DS40
WASP0057173	1578	14415	14684	4818	9.30544993662864	DS40
WASP0057174	395	4297	2407	587	6.09367088607595	DS40
WASP0057175	439	4600	2850	710	6.49202733485194	DS40
WASP0057179	299	2691	1091	257	3.64882943143813	DS40
WASP0057180	713	6390	4663	1317	6.53997194950912	DS40
WASP0057181	2055	23541	20072	5881	9.76739659367397	DS40
WASP0057182	1143	10376	8467	2832	7.4076990376203	DS40
WASP0057183	1611	18369	16284	4024	10.1080074487896	DS40
WASP0057185	586	5785	4025	998	6.86860068259386	DS40
WASP0057188	255	2376	1015	239	3.98039215686275	DS40
WASP0057190	1681	18025	14973	4087	8.90719809637121	DS40
WASP0057192	1536	11879	11738	3474	7.64192708333333	DS40
WASP0057193	584	5681	4351	1129	7.45034246575342	DS40
WASP0057196	2186	24208	22706	6653	10.3870082342178	DS40
WASP0057199	752	7161	6069	1699	8.07047872340426	DS40
WASP0057200	1211	11784	10927	2586	9.02312138728324	DS40
WASP0057201	247	2046	1053	231	4.26315789473684	DS40
WASP0057203	573	5577	4266	1148	7.44502617801047	DS40
WASP0057204	2096	20596	20896	6653	9.96946564885496	DS40
WASP0057207	2113	23659	21159	5387	10.0137245622338	DS40
WASP0057208	2460	33198	26872	6940	10.9235772357724	DS40
WASP0057209	937	8739	7830	2021	8.35645677694771	DS40
WASP0057211	503	5069	4030	1211	8.01192842942346	DS40
WASP0057216	339	3968	2147	511	6.33333333333333	DS40
WASP0057217	1487	11404	12187	4676	8.19569603227976	DS40
WASP0057218	1871	23320	19823	5140	10.5948690539818	DS40
WASP0057219	596	4964	5052	1457	8.47651006711409	DS40
WASP0057220	1442	9322	10631	4068	7.37239944521498	DS40
WASP0057222	1089	9849	10115	2810	9.28833792470156	DS40
WASP0057223	2562	24623	23831	7424	9.30171740827478	DS40
WASP0057224	721	7176	6151	1871	8.53120665742025	DS40
WASP0057225	216	2011	746	145	3.4537037037037	DS40
WASP0057231	260	2277	1377	338	5.29615384615385	DS40
WASP0057234	1042	9601	8095	2174	7.76871401151632	DS40
WASP0057236	219	2031	747	183	3.41095890410959	DS40
WASP0057237	695	8244	7325	1271	10.5395683453237	DS40
WASP0057238	465	5479	3866	932	8.31397849462366	DS40
WASP0057240	367	3924	2482	542	6.76294277929155	DS40
WASP0057243	274	2673	1186	274	4.32846715328467	DS40
WASP0057250	783	8139	6384	1616	8.15325670498084	DS40
WASP0057253	355	3663	2217	643	6.24507042253521	DS40
WASP0057256	351	4174	2518	615	7.17378917378917	DS40
WASP0057258	380	4067	2514	621	6.61578947368421	DS40
WASP0057262	1915	20358	18518	5438	9.66997389033943	DS40
WASP0057265	507	8266	5889	975	11.6153846153846	DS40
WASP0057267	195	1558	419	94	2.14871794871795	DS40
WASP0057268	284	2757	1249	334	4.39788732394366	DS40
WASP0057273	190	1565	265	66	1.39473684210526	DS40
WASP0057280	268	2492	1364	356	5.08955223880597	DS40
WASP0057281	815	7205	6106	1800	7.4920245398773	DS40
WASP0057282	2098	19910	19926	5530	9.4976167778837	DS40
WASP0057290	939	11871	8824	1842	9.39723109691161	DS40
WASP0057291	272	2681	1330	232	4.88970588235294	DS40
WASP0057294	711	5819	4753	1394	6.68495077355837	DS40
WASP0057295	477	4432	2906	729	6.09224318658281	DS40
WASP0057297	709	6689	4436	1176	6.25669957686883	DS40
WASP0057298	1038	13575	10093	1990	9.72350674373796	DS40
WASP0057299	1135	11527	10136	2955	8.93039647577093	DS40
WASP0057300	1228	14948	11239	2858	9.15228013029316	DS40
WASP0057305	471	5000	2852	617	6.0552016985138	DS40
WASP0057308	466	4955	3239	944	6.95064377682403	DS40
WASP0057310	442	4493	2859	767	6.4683257918552	DS40
WASP0057314	443	4082	2290	598	5.16930022573363	DS40
WASP0057315	1161	9647	8967	3327	7.72351421188631	DS40
WASP0057316	214	1607	267	79	1.24766355140187	DS40
WASP0057318	373	3811	2078	497	5.57104557640751	DS40
WASP0057319	2167	26266	21702	5221	10.0147669589294	DS40
WASP0057322	730	7319	5996	1638	8.21369863013699	DS40
WASP0057325	769	9128	6344	1429	8.24967490247074	DS40
WASP0057326	556	5372	3657	1078	6.5773381294964	DS40
WASP0057328	1037	9223	8357	2344	8.05882352941176	DS40
WASP0057329	1562	15056	13360	3709	8.55313700384123	DS40
WASP0057330	360	3845	1789	416	4.96944444444444	DS40
WASP0057331	965	14847	11289	1743	11.6984455958549	DS40
WASP0057333	747	7098	5530	1427	7.40294511378849	DS40
WASP0057336	5131	55724	49222	13467	9.59306178132918	DS40
WASP0057337	1208	12251	9841	2813	8.14652317880795	DS40
WASP0057338	403	4467	2575	558	6.38957816377171	DS40
WASP0057339	933	9837	7200	1967	7.71704180064309	DS40
WASP0057341	1616	16532	14902	4513	9.22153465346535	DS40
WASP0057342	335	3148	1391	309	4.15223880597015	DS40
WASP0057344	1260	12337	10284	2796	8.16190476190476	DS40
WASP0057345	1559	14214	12624	3557	8.09749839640795	DS40
WASP0057346	986	9995	8324	2069	8.4421906693712	DS40
WASP0057347	345	3138	1002	238	2.90434782608696	DS40
WASP0057349	1103	10885	8913	2391	8.08068902991841	DS40
WASP0057350	335	3009	1147	247	3.42388059701493	DS40
WASP0057351	2194	26748	25468	4772	11.6080218778487	DS40
WASP0057352	395	3517	1493	330	3.77974683544304	DS40
WASP0057359	322	3263	1264	287	3.92546583850932	DS40
WASP0057360	2718	24480	25548	6969	9.39955849889625	DS40
WASP0057365	310	2379	324	84	1.04516129032258	DS40
WASP0057366	352	3908	2091	483	5.94034090909091	DS40
WASP0057370	1099	10080	8398	2297	7.64149226569609	DS40
WASP0057373	282	2600	835	199	2.96099290780142	DS40
WASP0057374	334	3939	2132	465	6.38323353293413	DS40
WASP0057382	3796	42315	40077	11041	10.5576923076923	DS40
WASP0057383	2046	23759	20062	5238	9.80547409579668	DS40
WASP0057384	4462	42847	38709	9966	8.67525773195876	DS40
WASP0058001	506	5630	4312	1230	8.52173913043478	DS40
WASP0058003	1070	11225	10752	3237	10.0485981308411	DS40
WASP0058008	4280	79283	71601	17376	16.7292056074766	DS40
WASP0058009	1167	15365	14058	3832	12.0462724935733	DS40
WASP0058012	1406	22685	20523	4018	14.5967283072546	DS40
WASP0058013	2261	27637	28811	9532	12.7425917735515	DS40
WASP0058014	1686	27926	24383	6101	14.4620403321471	DS40
WASP0058016	434	6422	4129	1000	9.51382488479263	DS40
WASP0058018	2128	28803	28741	8662	13.5061090225564	DS40
WASP0058020	1646	17802	17851	5438	10.8450789793439	DS40
WASP0058021	379	4102	2634	822	6.94986807387863	DS40
WASP0058022	1096	13857	13140	3703	11.9890510948905	DS40
WASP0058024	840	9845	8187	2519	9.74642857142857	DS40
WASP0058026	1490	19396	19371	5875	13.0006711409396	DS40
WASP0058027	2182	30402	29178	7586	13.3721356553621	DS40
WASP0058028	369	4397	2829	544	7.66666666666667	DS40
WASP0058029	1821	31024	27680	5056	15.2004393190555	DS40
WASP0058030	3276	47643	47168	11914	14.3980463980464	DS40
WASP0058031	2142	25319	26951	9372	12.5821661998133	DS40
WASP0058032	412	5911	4826	990	11.7135922330097	DS40
WASP0058036	3849	40027	45824	17343	11.9054299818135	DS40
WASP0058037	1437	24388	19982	4146	13.9053583855254	DS40
WASP0058040	252	2970	1931	479	7.66269841269841	DS40
WASP0058041	917	10769	9886	3436	10.7808069792803	DS40
WASP0058042	882	11891	11540	2356	13.0839002267574	DS40
WASP0058044	2656	32088	33729	10786	12.699171686747	DS40
WASP0058045	355	3348	2115	704	5.95774647887324	DS40
WASP0058046	2630	35601	36254	11204	13.7847908745247	DS40
WASP0058048	1405	25157	19978	4376	14.2192170818505	DS40
WASP0058049	557	8019	5928	1592	10.6427289048474	DS40
WASP0058050	596	8232	6352	1622	10.6577181208054	DS40
WASP0058052	422	4559	3176	944	7.5260663507109	DS40
WASP0058053	801	7841	7075	2643	8.83270911360799	DS40
WASP0058058	980	12434	10706	3256	10.9244897959184	DS40
WASP0058061	1944	29481	27999	7754	14.4027777777778	DS40
WASP0058065	361	4084	2725	720	7.54847645429363	DS40
WASP0058068	427	4999	4171	1259	9.76814988290398	DS40
WASP0058069	2774	38556	38116	9560	13.7404470079308	DS40
WASP0058076	1589	21409	21015	5574	13.2252989301447	DS40
WASP0058078	847	12174	10600	2797	12.5147579693034	DS40
WASP0058079	1062	16253	13396	3064	12.6139359698682	DS40
WASP0058082	1247	17699	15330	4010	12.2935044105854	DS40
WASP0058083	362	3494	1935	665	5.34530386740332	DS40
WASP0058084	640	8969	6848	1344	10.7	DS40
WASP0058085	367	4226	2704	785	7.36784741144414	DS40
WASP0058086	2158	33841	31244	8249	14.4782205746061	DS40
WASP0058087	410	3988	2682	834	6.54146341463415	DS40
WASP0058088	2177	46642	37082	7447	17.0335323840147	DS40
WASP0058089	1216	14924	14943	4531	12.2886513157895	DS40
WASP0058092	2341	20810	25722	10626	10.9876121315677	DS40
WASP0058093	1499	19287	18604	5595	12.4109406270847	DS40
WASP0058095	876	14304	12065	2684	13.7728310502283	DS40
WASP0058096	1918	36207	30091	6599	15.6887382690302	DS40
WASP0058098	3529	67093	58383	13192	16.5437801076792	DS40
WASP0058099	842	12847	9831	1973	11.6757719714964	DS40
WASP0058100	259	3188	1957	367	7.55598455598456	DS40
WASP0058102	2370	38965	34569	8884	14.5860759493671	DS40
WASP0058103	3137	55063	49467	12351	15.7688874721071	DS40
WASP0058104	859	10934	10254	3251	11.9371362048894	DS40
WASP0058105	332	4386	2512	597	7.56626506024096	DS40
WASP0058106	472	5358	3471	1072	7.35381355932203	DS40
WASP0058107	147	1574	561	130	3.81632653061225	DS40
WASP0058108	3004	49073	44702	10814	14.8808255659121	DS40
WASP0058109	4792	94096	83355	17622	17.3946160267112	DS40
WASP0058110	760	9557	8801	2465	11.5802631578947	DS40
WASP0058114	861	10719	9741	2940	11.3135888501742	DS40
WASP0058115	650	11409	8799	1561	13.5369230769231	DS40
WASP0058116	739	10349	9156	2558	12.3897158322057	DS40
WASP0058119	2148	34412	33673	7930	15.6764432029795	DS40
WASP0058120	2870	43946	45413	10098	15.8233449477352	DS40
WASP0058121	557	9701	7267	1383	13.0466786355476	DS40
WASP0058124	1708	32557	26756	4636	15.6651053864169	DS40
WASP0058125	1187	14408	15031	4527	12.6630160067397	DS40
WASP0058126	1105	15787	15325	5098	13.868778280543	DS40
WASP0058128	2630	52083	43504	8359	16.5414448669202	DS40
WASP0058130	987	14225	12278	3021	12.4397163120567	DS40
WASP0058132	1374	25926	19955	4067	14.5232896652111	DS40
WASP0058138	1137	16045	13886	3602	12.2128408091469	DS40
WASP0058139	1946	35962	30778	5920	15.8160328879753	DS40
WASP0058140	808	11319	9343	2515	11.5631188118812	DS40
WASP0058143	1500	27100	22776	4449	15.184	DS40
WASP0058144	1681	25182	22574	6847	13.4289113622844	DS40
WASP0058145	618	8983	6981	1810	11.2961165048544	DS40
WASP0058148	1139	15868	14105	3522	12.3836698858648	DS40
WASP0058149	1305	16470	16356	5010	12.5333333333333	DS40
WASP0058152	1477	20534	19543	6032	13.2315504400812	DS40
WASP0058153	1263	14182	14361	5239	11.3705463182898	DS40
WASP0058154	1575	22118	20856	5749	13.2419047619048	DS40
WASP0058155	374	3797	2589	845	6.92245989304813	DS40
WASP0058160	2978	49497	43730	11199	14.6843519140363	DS40
WASP0058161	2719	38179	37033	10305	13.6200809121	DS40
WASP0058163	2355	24459	29155	10616	12.380042462845	DS40
WASP0058164	1783	25003	23270	6090	13.0510375771172	DS40
WASP0058165	2236	33719	30248	7636	13.5277280858676	DS40
WASP0058166	2451	43784	37846	6486	15.4410444716442	DS40
WASP0058167	2091	34992	31040	7340	14.8445719751315	DS40
WASP0058168	887	12927	11312	3345	12.7531003382187	DS40
WASP0058169	744	10289	7802	2586	10.4865591397849	DS40
WASP0058171	2500	34601	34152	8101	13.6608	DS40
WASP0058173	407	5238	3776	877	9.27764127764128	DS40
WASP0058174	3469	63729	55847	12376	16.0988757567022	DS40
WASP0058175	921	9824	10124	3466	10.9923995656895	DS40
WASP0058176	3633	78504	65066	10272	17.9097164877512	DS40
WASP0058177	1228	19232	16548	4221	13.4755700325733	DS40
WASP0058178	1649	25323	22709	6440	13.7713765918739	DS40
WASP0058179	347	3927	2070	436	5.96541786743516	DS40
WASP0058180	1325	27697	22588	4195	17.0475471698113	DS40
WASP0058183	1010	14469	12409	3207	12.2861386138614	DS40
WASP0058184	341	4181	2511	695	7.36363636363636	DS40
WASP0058185	2144	26029	26409	9037	12.3176305970149	DS40
WASP0058186	2299	31523	31284	8823	13.6076555023923	DS40
WASP0058190	2768	37770	34963	9433	12.6311416184971	DS40
WASP0058191	1172	17516	13945	3162	11.8984641638225	DS40
WASP0058192	2930	49535	43515	10547	14.8515358361775	DS40
WASP0058193	654	9231	8605	2240	13.1574923547401	DS40
WASP0058194	1471	23536	22639	5266	15.3902107409925	DS40
WASP0058195	771	12393	10328	2559	13.3955901426719	DS40
WASP0058196	1511	30577	24799	4537	16.4123097286565	DS40
WASP0058197	425	6273	4993	818	11.7482352941176	DS40
WASP0058199	624	9118	7394	1929	11.849358974359	DS40
WASP0058200	1281	20660	19342	5261	15.0991412958626	DS40
WASP0058201	652	9817	7914	1643	12.138036809816	DS40
WASP0058202	237	2349	1195	351	5.042194092827	DS40
WASP0058204	810	11777	10260	2313	12.6666666666667	DS40
WASP0058205	345	3650	2536	781	7.35072463768116	DS40
WASP0058207	2468	37953	36119	8626	14.6349270664506	DS40
WASP0058209	757	11361	10417	2398	13.7608982826949	DS40
WASP0058210	3171	52587	49329	11800	15.5562913907285	DS40
WASP0058213	1076	11979	12571	4466	11.6830855018587	DS40
WASP0058215	1151	18076	15087	3316	13.107732406603	DS40
WASP0058217	507	7020	5733	1395	11.3076923076923	DS40
WASP0058218	410	4288	3181	1157	7.75853658536585	DS40
WASP0058221	2840	51320	45349	10250	15.9679577464789	DS40
WASP0058222	974	16734	13626	2863	13.9897330595483	DS40
WASP0058223	1491	26412	22088	5623	14.8142186452046	DS40
WASP0058224	1384	19672	18211	4738	13.1582369942197	DS40
WASP0058225	558	7987	5547	1425	9.94086021505376	DS40
WASP0058226	662	9065	7466	1434	11.2779456193353	DS40
WASP0058227	1909	24170	24166	6964	12.6589837611315	DS40
WASP0058229	1282	18924	17218	4137	13.4305772230889	DS40
WASP0058231	1198	14615	14063	4497	11.7387312186978	DS40
WASP0058234	2225	31319	32801	9695	14.7420224719101	DS40
WASP0058235	894	13586	11534	2791	12.9015659955257	DS40
WASP0058236	924	10456	10321	3268	11.1699134199134	DS40
WASP0058237	976	13036	11658	2877	11.9446721311475	DS40
WASP0058238	609	6218	5951	2105	9.77175697865353	DS40
WASP0058239	1074	15089	13315	3922	12.3975791433892	DS40
WASP0058240	751	13321	10871	2229	14.4753661784288	DS40
WASP0058241	1579	22972	21898	5828	13.8682710576314	DS40
WASP0058244	555	8957	7485	1485	13.4864864864865	DS40
WASP0058245	1088	14313	13374	3981	12.2922794117647	DS40
WASP0058247	2077	32729	29951	8173	14.4203177660087	DS40
WASP0058248	337	3185	2442	721	7.24629080118694	DS40
WASP0058250	1106	12354	13491	4583	12.1980108499096	DS40
WASP0058251	1386	21772	19323	5068	13.9415584415584	DS40
WASP0058253	1023	12810	12452	3461	12.1720430107527	DS40
WASP0058255	2007	24029	26825	8501	13.3657199800698	DS40
WASP0058256	530	7520	5921	1014	11.1716981132075	DS40
WASP0058257	747	11577	9384	2415	12.5622489959839	DS40
WASP0058260	1588	15367	17101	6745	10.7688916876574	DS40
WASP0058262	2354	37046	35046	8674	14.8878504672897	DS40
WASP0058263	182	1627	728	184	4	DS40
WASP0058264	912	14637	12675	3075	13.8980263157895	DS40
WASP0058265	532	7040	5525	1482	10.3853383458647	DS40
WASP0058266	1298	17430	16368	4003	12.6101694915254	DS40
WASP0058271	1018	14477	13448	3485	13.2102161100196	DS40
WASP0058272	1247	18306	15687	3695	12.579791499599	DS40
WASP0058274	2478	35030	34292	9529	13.8385794995964	DS40
WASP0058275	1108	14552	13246	3673	11.9548736462094	DS40
WASP0058276	383	5697	3946	862	10.3028720626632	DS40
WASP0058277	1543	24126	20908	5297	13.550226830849	DS40
WASP0058278	705	12639	9545	1630	13.5390070921986	DS40
WASP0058279	1637	25628	22388	4602	13.6762370189371	DS40
WASP0058282	3178	47537	45030	12562	14.1692888609188	DS40
WASP0058283	873	10212	9581	3433	10.9747995418099	DS40
WASP0058284	830	13593	10466	2162	12.6096385542169	DS40
WASP0058285	463	6055	4653	1419	10.0496760259179	DS40
WASP0058286	623	10713	8525	1953	13.6837881219904	DS40
WASP0058290	1770	31703	27462	6980	15.5152542372881	DS40
WASP0058296	785	11302	9352	2622	11.9133757961783	DS40
WASP0058297	960	12604	10929	3088	11.384375	DS40
WASP0058298	1292	12143	13755	5502	10.6462848297214	DS40
WASP0058299	841	11862	10384	2519	12.3472057074911	DS40
WASP0058301	1227	15695	15217	4659	12.401792991035	DS40
WASP0058302	521	6129	4607	1422	8.8426103646833	DS40
WASP0058305	2819	54013	47465	9518	16.8375310393757	DS40
WASP0058306	2114	29881	27965	7217	13.2284768211921	DS40
WASP0058307	1080	16880	15548	3358	14.3962962962963	DS40
WASP0058308	1602	24869	22275	5429	13.9044943820225	DS40
WASP0058309	459	5493	4405	1418	9.59694989106754	DS40
WASP0058312	589	11255	8374	1329	14.2173174872666	DS40
WASP0058313	764	12848	9464	2004	12.3874345549738	DS40
WASP0058315	1106	14768	13180	3350	11.9168173598553	DS40
WASP0058317	2946	46593	45438	12200	15.4236252545825	DS40
WASP0058320	968	14447	12089	3175	12.4886363636364	DS40
WASP0058323	895	11058	9136	2899	10.2078212290503	DS40
WASP0058324	1245	16734	15098	4883	12.1269076305221	DS40
WASP0058326	886	14036	11663	2233	13.1636568848758	DS40
WASP0058328	1781	21288	22514	7687	12.6412128017967	DS40
WASP0058329	2480	40811	36153	8833	14.5778225806452	DS40
WASP0058330	2362	32500	31985	9861	13.5414902624894	DS40
WASP0058332	444	5175	3598	1067	8.1036036036036	DS40
WASP0058333	810	10907	9375	2781	11.5740740740741	DS40
WASP0058335	1239	14516	13827	4365	11.1598062953995	DS40
WASP0058336	5697	86195	77372	20110	13.5811830788134	DS40
WASP0058339	2471	45193	37588	8231	15.2116552003238	DS40
WASP0058340	2522	40359	36309	9170	14.3969072164948	DS40
WASP0058341	1225	17293	15332	4099	12.5159183673469	DS40
WASP0058342	403	5735	3754	630	9.3151364764268	DS40
WASP0058344	466	4876	4030	1361	8.6480686695279	DS40
WASP0058347	1316	17937	16174	5175	12.290273556231	DS40
WASP0058348	633	7475	5902	1619	9.32385466034755	DS40
WASP0058352	2088	36903	31390	7914	15.0335249042146	DS40
WASP0058353	926	13349	11369	3144	12.2775377969762	DS40
WASP0058355	637	9287	6688	909	10.4992150706436	DS40
WASP0058359	1430	21571	18526	4852	12.9552447552448	DS40
WASP0058362	522	5420	4159	1530	7.96743295019157	DS40
WASP0058363	1024	17565	13916	2919	13.58984375	DS40
WASP0058365	2167	34342	31543	7664	14.556068297185	DS40
WASP0058369	2471	32977	31915	9492	12.9158235532173	DS40
WASP0058370	1307	12402	12852	5027	9.83320581484315	DS40
WASP0058372	2906	55977	48153	9197	16.5701995870613	DS40
WASP0058373	2367	29393	30207	10492	12.7617237008872	DS40
WASP0058377	2102	31512	28535	7687	13.5751665080875	DS40
WASP0058378	1346	25141	20221	4250	15.0230312035661	DS40
WASP0058379	1525	34065	26073	4131	17.0970491803279	DS40
WASP0058380	3417	61634	54324	13305	15.8981562774363	DS40
WASP0058381	476	6452	3732	885	7.84033613445378	DS40
WASP0058382	3520	54240	52091	14299	14.7985795454545	DS40
WASP0058384	471	5783	4221	1068	8.96178343949045	DS40
WASP0059001	871	8086	7119	1656	8.17336394948335	DS40
WASP0059002	394	5065	3116	471	7.90862944162437	DS40
WASP0059003	357	2757	2025	402	5.67226890756303	DS40
WASP0059005	675	7330	6016	1291	8.91259259259259	DS40
WASP0059006	1720	28869	25633	4711	14.9029069767442	DS40
WASP0059008	1529	15759	14232	3006	9.3080444735121	DS40
WASP0059009	704	6080	4622	1035	6.56534090909091	DS40
WASP0059010	199	1047	127	31	0.638190954773869	DS40
WASP0059013	572	4264	3173	689	5.5472027972028	DS40
WASP0059015	747	7479	6537	1598	8.75100401606426	DS40
WASP0059016	1075	12869	10930	2286	10.1674418604651	DS40
WASP0059018	540	5348	4072	649	7.54074074074074	DS40
WASP0059020	884	7513	6928	1796	7.83710407239819	DS40
WASP0059021	263	3363	2331	318	8.86311787072243	DS40
WASP0059022	4063	59024	51093	14098	12.5751907457544	DS40
WASP0059024	325	1441	449	136	1.38153846153846	DS40
WASP0059026	1200	23822	21226	2686	17.6883333333333	DS40
WASP0059030	835	9617	7873	1155	9.42874251497006	DS40
WASP0059031	791	7394	6192	1289	7.82806573957017	DS40
WASP0059034	359	3860	2582	584	7.19220055710306	DS40
WASP0059035	908	11334	9784	1792	10.7753303964758	DS40
WASP0059036	1060	9006	8052	1581	7.59622641509434	DS40
WASP0059037	433	3924	2552	469	5.89376443418014	DS40
