cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WECC14143	1187	37380	27316	7173	23.0126368997473	DS70
WECC14145	1443	33165	30838	11573	21.3707553707554	DS70
WECC14148	1719	45797	37644	10786	21.8987783595113	DS70
WECC14149	1245	38350	30161	8104	24.225702811245	DS70
WECC14150	1500	43593	35722	10632	23.8146666666667	DS70
WECC14152	1733	58221	43437	8467	25.064627813041	DS70
WECC14154	1173	37347	26966	4918	22.9889173060529	DS70
WECC14155	1299	35703	30942	9765	23.8198614318707	DS70
WECC14157	431	10907	5218	1468	12.1067285382831	DS70
WECC14159	2932	82584	77425	24849	26.4068894952251	DS70
WECC14160	3461	157420	116275	26140	33.5957815660214	DS70
WECC14161	4271	131420	126687	35657	29.6621400140482	DS70
WECC14162	816	23240	17735	4843	21.734068627451	DS70
WECC14163	2033	61616	56339	13786	27.7122479094934	DS70
WECC14164	2682	93231	81091	18222	30.2352721849366	DS70
WECC14165	4366	292268	220966	22636	50.6106275767293	DS70
WECC14166	1128	37503	27603	4539	24.4707446808511	DS70
WECC14167	778	18220	12422	3510	15.9665809768638	DS70
WECC14168	5050	125127	123762	40768	24.5073267326733	DS70
WECC14169	949	35759	29126	7792	30.6912539515279	DS70
WECC14170	2911	126624	106705	15414	36.6557883888698	DS70
WECC14171	1791	54711	45565	13445	25.4410943606924	DS70
WECC14173	929	29921	21538	4855	23.1840688912809	DS70
WECC14175	2096	66591	57800	17122	27.5763358778626	DS70
WECC14176	1990	73141	54944	10323	27.6100502512563	DS70
WECC14178	1983	41273	39077	14082	19.7060010085729	DS70
WECC14180	1764	48200	41736	13471	23.6598639455782	DS70
WECC14183	1738	58428	51381	12189	29.5632911392405	DS70
WECC14184	1112	34408	25452	6957	22.8884892086331	DS70
WECC14185	957	22846	19091	7086	19.9487983281087	DS70
WECC14186	6386	232118	196233	46490	30.7286251174444	DS70
WECC14189	965	23089	19269	6942	19.9678756476684	DS70
WECC14191	4165	108656	104390	33727	25.0636254501801	DS70
WECC14192	6633	227542	191102	46040	28.8107945122871	DS70
WECC14196	1703	48996	40530	11591	23.7991779213153	DS70
WECC14198	1779	44733	40988	13427	23.0399100618325	DS70
WECC14200	7018	250598	216323	46600	30.824023938444	DS70
WECC14202	2182	52919	52109	18778	23.8813015582035	DS70
WECC14203	1504	34875	31489	10924	20.936835106383	DS70
WECC14204	1602	42520	36648	12534	22.876404494382	DS70
WECC14208	3445	102690	85095	26374	24.7010159651669	DS70
WECC14209	2086	74903	61900	14133	29.6740172579099	DS70
WECC14213	4656	148291	142807	42541	30.6716065292096	DS70
WECC14215	1978	63925	51321	11853	25.9459049544995	DS70
WECC14218	786	17942	10435	3504	13.2760814249364	DS70
WECC14220	811	22874	15459	3523	19.0616522811344	DS70
WECC14223	923	20756	12942	3685	14.0216684723727	DS70
WECC14226	780	20528	13575	3247	17.4038461538462	DS70
WECC14227	1566	43982	34698	10755	22.1570881226054	DS70
WECC14228	564	13745	6877	1844	12.1932624113475	DS70
WECC14229	3983	113381	106376	30377	26.7075069043435	DS70
WECC14230	1332	47457	38591	8072	28.9722222222222	DS70
WECC14233	1508	40518	33610	10974	22.2877984084881	DS70
WECC14234	5913	201259	177159	46287	29.960933536276	DS70
WECC14235	918	27988	17974	3633	19.5795206971678	DS70
WECC14236	2976	102376	86038	18218	28.9106182795699	DS70
WECC14238	6259	217466	200052	47259	31.9622942962135	DS70
WECC14239	1987	61767	52809	15868	26.5772521389029	DS70
WECC14240	885	24945	15268	4208	17.2519774011299	DS70
WECC14244	1356	39965	31687	8844	23.367994100295	DS70
WECC14246	2972	124757	92749	21332	31.2076043068641	DS70
WECC14248	730	17035	11451	3279	15.686301369863	DS70
WECC14249	2110	61731	52009	14110	24.6488151658768	DS70
WECC14252	3095	103836	92167	21929	29.7793214862682	DS70
WECC14253	5773	192617	178358	47826	30.8952018014897	DS70
WECC14256	1684	44155	38939	12840	23.1229216152019	DS70
WECC14259	993	28434	22838	6985	22.9989929506546	DS70
WECC14260	1178	31710	24802	5827	21.0543293718166	DS70
WECC14261	1111	38876	29590	6514	26.6336633663366	DS70
WECC14263	990	25685	22775	7071	23.0050505050505	DS70
WECC14265	2949	77270	75673	25064	25.6605629026789	DS70
WECC14268	6846	219131	208848	63232	30.5065731814198	DS70
WECC14269	2281	73527	60861	14536	26.681718544498	DS70
WECC14270	1035	23743	18505	5578	17.8792270531401	DS70
WECC14271	2546	79993	66306	17324	26.0432050274941	DS70
WECC14272	2736	83220	66098	16045	24.1586257309942	DS70
WECC14273	870	22364	16977	5367	19.5137931034483	DS70
WECC14274	2196	50922	49954	18729	22.747723132969	DS70
WECC14275	1511	44097	35448	9387	23.4599602911979	DS70
WECC14276	2502	78547	67230	18748	26.8705035971223	DS70
WECC14277	1870	64091	57914	13183	30.9700534759358	DS70
WECC14278	1254	39042	30382	7954	24.2280701754386	DS70
WECC14279	864	29237	20922	5165	24.2152777777778	DS70
WECC14280	1107	33817	25081	5399	22.6567299006323	DS70
WECC14281	1830	52302	45963	12785	25.116393442623	DS70
WECC14282	2156	63771	57360	18110	26.6048237476809	DS70
WECC14283	400	9946	5165	1241	12.9125	DS70
WECC14284	1181	38692	27677	6449	23.4352243861135	DS70
WECC14285	780	20271	13216	3255	16.9435897435897	DS70
WECC14287	2890	96240	82143	26691	28.4231833910035	DS70
WECC14288	7151	210282	182649	47774	25.5417424136484	DS70
WECC14291	1284	35352	31090	10607	24.2133956386293	DS70
WECC14292	825	19891	13939	4173	16.8957575757576	DS70
WECC14293	1288	31063	25138	7823	19.5170807453416	DS70
WECC14294	2318	65939	60810	19463	26.2338222605695	DS70
WECC14297	2929	79006	81896	27102	27.960396039604	DS70
WECC14300	1899	85950	62872	11223	33.1079515534492	DS70
WECC14302	1223	43995	32907	6200	26.9067865903516	DS70
WECC14304	2027	54354	45009	13121	22.2047360631475	DS70
WECC14306	4263	127454	117792	35234	27.631245601689	DS70
WECC14307	1417	38969	32957	11117	23.2582921665491	DS70
WECC14309	626	14807	11192	3380	17.8785942492013	DS70
WECC14311	5773	136682	154931	56282	26.8371730469427	DS70
WECC14312	1312	41623	28448	6605	21.6829268292683	DS70
WECC14313	1136	25580	21794	7521	19.1848591549296	DS70
WECC14314	1844	41905	41242	15387	22.3655097613883	DS70
WECC14315	6069	202656	180253	49026	29.700609655627	DS70
WECC14316	1663	38129	34518	13761	20.7564642212868	DS70
WECC14317	2294	78441	64382	15793	28.0653879686138	DS70
WECC14319	1025	28166	21253	5722	20.7346341463415	DS70
WECC14322	1642	42757	39903	12847	24.3014616321559	DS70
WECC14324	1314	32338	24637	6889	18.7496194824962	DS70
WECC14325	1054	26236	20353	6520	19.3102466793169	DS70
WECC14326	1328	40416	30904	8217	23.2710843373494	DS70
WECC14327	4430	126974	115251	30369	26.0160270880361	DS70
WECC14328	4126	125021	107403	27596	26.0307804168686	DS70
WECC14329	3133	134624	111608	19757	35.6233641876795	DS70
WECC14331	2999	93985	81881	22494	27.3027675891964	DS70
WECC14332	6211	216668	189976	49250	30.5870230236677	DS70
WECC14333	1934	49952	44578	13635	23.0496380558428	DS70
WECC14340	1742	46017	36702	12187	21.0688863375431	DS70
WECC14341	1180	28326	20298	6439	17.2016949152542	DS70
WECC14342	5329	181254	163011	39148	30.5894164008257	DS70
WECC14343	1908	50236	44566	13325	23.3574423480084	DS70
WECC14344	3874	108508	100656	33230	25.9824470831182	DS70
WECC14345	995	28981	18524	4042	18.6170854271357	DS70
WECC14346	1497	56301	47770	9019	31.9104876419506	DS70
WECC14347	691	15167	9709	2953	14.0506512301013	DS70
WECC14348	729	18358	12025	3391	16.4951989026063	DS70
WECC14349	1521	38241	32090	10736	21.0979618671926	DS70
WECC14351	1327	37580	29791	7743	22.4498869630746	DS70
WECC14352	2291	66893	65455	22932	28.5704932343955	DS70
WECC14353	3749	142152	111957	24841	29.8631635102694	DS70
WECC14355	3489	104990	98116	24354	28.1215247922041	DS70
WECC14356	1519	47971	40842	10304	26.8874259381172	DS70
WECC14358	2019	49195	43282	15510	21.4373452204061	DS70
WECC14359	2385	73184	62291	18852	26.117819706499	DS70
WECC14363	2606	91950	74735	16745	28.6780506523408	DS70
WECC14364	1663	43690	38962	11871	23.4287432351173	DS70
WECC14365	2183	77059	60775	15379	27.8401282638571	DS70
WECC14366	3716	124746	113843	26415	30.6358988159311	DS70
WECC14367	2053	54608	48967	16677	23.8514369215782	DS70
WECC14368	1028	28672	20160	4117	19.6108949416342	DS70
WECC14369	1417	38457	33124	10180	23.3761467889908	DS70
WECC14370	3216	83548	83785	26649	26.0525497512438	DS70
WECC14371	3237	123080	91542	18358	28.2798887859129	DS70
WECC14373	1942	51108	47039	16254	24.2219361483007	DS70
WECC14374	8374	323641	268446	53097	32.0570814425603	DS70
WECC14376	2045	63142	51079	14946	24.9775061124694	DS70
WECC14378	832	20902	15284	4434	18.3701923076923	DS70
WECC14379	2382	70572	63237	19532	26.5478589420655	DS70
WECC14380	925	29460	21551	5579	23.2983783783784	DS70
WECC14381	4174	128346	114170	31980	27.3526593195975	DS70
WECC14382	4119	104560	107308	36676	26.0519543578539	DS70
WECC14383	2823	88412	76694	23327	27.1675522493801	DS70
WECC15001	1115	25588	19673	5415	17.6439461883408	DS70
WECC15004	5377	147160	132525	39392	24.6466431095406	DS70
WECC15006	2517	70541	62197	17589	24.7107667858562	DS70
WECC15007	1849	47488	38696	11815	20.928069226609	DS70
WECC15008	3437	74237	69048	23585	20.0896130346232	DS70
WECC15009	675	18238	15020	4506	22.2518518518519	DS70
WECC15010	729	17539	8784	2691	12.0493827160494	DS70
WECC15012	3617	81638	84767	29395	23.4357202101189	DS70
WECC15013	2375	64039	49043	15462	20.6496842105263	DS70
WECC15014	1832	40099	32905	9801	17.9612445414847	DS70
WECC15015	2256	55526	43718	14094	19.3785460992908	DS70
WECC15016	1196	29829	22347	6512	18.6847826086957	DS70
WECC15019	3164	73052	73436	26284	23.2098609355247	DS70
WECC15021	1426	32809	28745	10473	20.1577840112202	DS70
WECC15022	1736	41499	36215	12707	20.8611751152074	DS70
WECC15023	1503	38670	30840	11064	20.5189620758483	DS70
WECC15024	1543	42956	35680	12278	23.1237848347375	DS70
WECC15025	1702	44100	29281	7834	17.2038777908343	DS70
WECC15026	5376	138471	133725	40788	24.8744419642857	DS70
WECC15027	2535	64292	58740	20790	23.1715976331361	DS70
WECC15028	3490	103227	89369	19931	25.6071633237822	DS70
WECC15029	3991	97208	88538	30302	22.1844149336006	DS70
WECC15030	5447	131057	130913	39155	24.0339636497154	DS70
WECC15031	3733	102002	88970	22331	23.8333779801768	DS70
WECC15032	3390	91804	84451	23242	24.9117994100295	DS70
WECC15033	2061	54569	46790	15451	22.7025715672004	DS70
WECC15034	4918	121938	113654	38549	23.1098007320049	DS70
WECC15035	2352	62612	56184	16682	23.8877551020408	DS70
WECC15039	1483	32659	28104	10032	18.9507754551585	DS70
WECC15040	3377	86190	77088	29145	22.8273615635179	DS70
WECC15041	3087	80739	73300	21533	23.744735989634	DS70
WECC15042	3984	91636	83217	26088	20.8878012048193	DS70
WECC15043	2550	65634	59869	18692	23.4780392156863	DS70
WECC15044	1515	44809	33068	7360	21.8270627062706	DS70
WECC15045	1197	27779	21249	5956	17.7518796992481	DS70
WECC15046	839	21522	12646	3851	15.072705601907	DS70
WECC15047	1693	43714	30549	9377	18.0443000590667	DS70
WECC15048	3050	93503	71794	18158	23.5390163934426	DS70
WECC15049	1108	26508	16992	5100	15.3357400722022	DS70
WECC15056	3132	74446	66547	20991	21.2474457215837	DS70
WECC15057	1037	25874	19607	6473	18.907425265188	DS70
WECC15058	4352	115656	111648	33736	25.6544117647059	DS70
WECC15059	3016	88660	73624	25347	24.4111405835544	DS70
WECC15060	3126	71832	71490	23616	22.8694817658349	DS70
WECC15061	1088	29085	23857	6738	21.9273897058824	DS70
WECC15063	3700	128104	100196	19209	27.08	DS70
WECC15064	7810	190440	182690	58401	23.3918053777209	DS70
WECC15070	6179	226080	184879	35520	29.9205373037708	DS70
WECC15073	4913	134446	121180	37883	24.6651740280887	DS70
WECC15074	3863	95405	90185	28402	23.3458451980326	DS70
WECC15075	2300	55612	48955	18571	21.2847826086957	DS70
WECC15076	1154	30259	22760	7479	19.7227036395147	DS70
WECC15077	9948	330239	283590	58960	28.5072376357057	DS70
WECC15079	1563	46151	31986	7170	20.4644913627639	DS70
WECC15080	4344	115170	104942	33290	24.1579189686925	DS70
WECC15081	1915	61049	42048	8230	21.957180156658	DS70
WECC15082	2766	70442	61921	20548	22.3864786695589	DS70
WECC15083	3442	86390	75229	23884	21.856188262638	DS70
WECC15084	1542	43661	30391	6732	19.7088197146563	DS70
WECC15085	3028	80374	70821	23196	23.3887054161163	DS70
WECC15087	1306	36516	26797	6204	20.5183767228178	DS70
WECC15088	1240	33199	23187	5223	18.6991935483871	DS70
WECC15089	1668	38501	35078	12554	21.0299760191847	DS70
WECC15090	2747	67140	56712	19205	20.6450673461959	DS70
WECC15093	9149	294971	257188	69560	28.1110503880206	DS70
WECC15094	3811	93446	83018	25933	21.7837837837838	DS70
WECC15096	5479	158619	134341	36156	24.5192553385654	DS70
WECC15099	1639	39130	33536	11297	20.4612568639414	DS70
WECC15100	2317	62641	52178	15117	22.5196374622357	DS70
WECC15101	746	21505	15237	2468	20.4249329758713	DS70
WECC15103	1833	47159	38707	13889	21.1167484997272	DS70
WECC15104	5385	157923	141756	39390	26.3242339832869	DS70
WECC15107	605	13099	9933	3434	16.4181818181818	DS70
WECC15109	1256	26055	21612	7595	17.2070063694268	DS70
WECC15110	1664	40849	34117	11047	20.5030048076923	DS70
WECC15111	1116	29972	22056	6772	19.7634408602151	DS70
WECC15112	902	22257	15963	4671	17.6973392461197	DS70
WECC15115	1868	50575	42100	12438	22.5374732334047	DS70
WECC15118	721	21808	14122	3506	19.5866851595007	DS70
WECC15121	1297	34720	27551	9506	21.2420971472629	DS70
WECC15124	1441	43898	33301	8721	23.1096460791117	DS70
WECC15126	1213	28127	23709	9474	19.5457543281121	DS70
WECC15127	3408	72549	71893	23084	21.0953638497653	DS70
WECC15129	3451	114430	103827	19686	30.0860620110113	DS70
WECC15130	1572	38186	33515	10922	21.3199745547074	DS70
WECC15132	2001	66794	49104	11667	24.5397301349325	DS70
WECC15133	1295	41341	35166	7653	27.1552123552124	DS70
WECC15134	2324	55368	53988	15378	23.2306368330465	DS70
WECC15136	884	22735	15267	4878	17.2703619909502	DS70
WECC15138	5696	153670	141211	40995	24.7912570224719	DS70
WECC15141	733	19146	12358	2955	16.8594815825375	DS70
WECC15142	1840	61628	47575	8991	25.8559782608696	DS70
WECC15143	2087	49556	44853	15122	21.4916147580259	DS70
WECC15146	5805	148189	141392	36331	24.3569336778639	DS70
WECC15148	1826	42397	33592	11337	18.3964950711939	DS70
WECC15152	5248	133359	121686	42934	23.187118902439	DS70
WECC15153	1234	30808	25963	9059	21.0397082658023	DS70
WECC15156	1807	44789	37478	11629	20.7404537908135	DS70
WECC15160	1533	44603	38201	10638	24.9191128506197	DS70
WECC15161	1230	33019	21015	6092	17.0853658536585	DS70
WECC15164	4817	132117	128387	42238	26.6528959933569	DS70
WECC15166	1112	29263	17805	5338	16.011690647482	DS70
WECC15167	940	21957	14602	4139	15.5340425531915	DS70
WECC15168	3793	99245	88812	24455	23.4147113103085	DS70
WECC15169	1177	33249	26242	7335	22.2956669498726	DS70
WECC15170	1903	50604	42275	10728	22.2149238045192	DS70
WECC15171	881	20543	16175	4552	18.3598183881952	DS70
WECC15172	1201	32443	25255	8544	21.0283097418818	DS70
WECC15173	1922	51512	45761	13474	23.809053069719	DS70
WECC15174	1678	49148	41329	11584	24.6299165673421	DS70
WECC15175	1087	37002	29358	5757	27.0082796688133	DS70
WECC15176	2351	57629	52063	18478	22.145044661846	DS70
WECC15177	1467	37332	26693	9276	18.1956373551466	DS70
WECC15178	2479	61947	56009	19298	22.5933844292053	DS70
WECC15180	4366	123438	114136	34575	26.1420064131929	DS70
WECC15182	1714	36540	35140	13099	20.5017502917153	DS70
WECC15183	10577	306989	280960	72073	26.5632977214711	DS70
WECC15184	2029	54924	45360	12794	22.3558403154263	DS70
WECC15185	564	13837	8824	2886	15.645390070922	DS70
WECC15188	1463	41902	32802	7227	22.421052631579	DS70
WECC15189	1952	44844	42719	14891	21.8847336065574	DS70
WECC15191	913	20210	12986	4026	14.223439211391	DS70
WECC15192	869	23987	16819	4449	19.3544303797468	DS70
WECC15195	2443	63108	53999	16136	22.1035611952517	DS70
WECC15199	1194	29306	22081	7096	18.4932998324958	DS70
WECC15202	922	21820	16487	5361	17.8817787418655	DS70
WECC15203	1147	35032	25892	6102	22.5736704446382	DS70
WECC15207	833	23083	13921	4260	16.7118847539016	DS70
WECC15208	2842	86035	71060	16408	25.0035186488388	DS70
WECC15209	1909	52738	45146	11622	23.6490309062336	DS70
WECC15210	1066	28438	23755	7130	22.2842401500938	DS70
WECC15211	1097	28615	17483	4391	15.9371011850501	DS70
WECC15212	4750	137446	123461	29608	25.9917894736842	DS70
WECC15214	1921	43901	38597	14790	20.0921395106715	DS70
WECC15216	1072	32015	19102	4670	17.8190298507463	DS70
WECC15221	1500	35495	28484	9369	18.9893333333333	DS70
WECC15222	1400	34304	25570	8138	18.2642857142857	DS70
WECC15223	2584	80234	61540	17593	23.8157894736842	DS70
WECC15229	3988	103963	95361	29494	23.9119859578736	DS70
WECC15232	3432	95759	88179	28660	25.6931818181818	DS70
WECC15233	5586	146989	132106	37707	23.6494808449696	DS70
WECC15235	4453	121473	90067	30177	20.2261396811139	DS70
WECC15237	2614	66850	63515	18604	24.2980107115532	DS70
WECC15239	3271	73698	76355	30782	23.3430143686946	DS70
WECC15241	1814	49147	39207	12139	21.6135611907387	DS70
WECC15242	2316	56296	51081	18608	22.0556994818653	DS70
WECC15243	2062	48923	46186	14744	22.3986420950533	DS70
WECC15244	4022	130647	111015	24365	27.6019393336648	DS70
WECC15245	1317	34227	27113	7607	20.586940015186	DS70
WECC15247	4760	135644	119039	32359	25.0081932773109	DS70
WECC15248	5444	131513	117020	37895	21.4952240999265	DS70
WECC15249	2174	53215	45316	14659	20.8445262189512	DS70
WECC15250	5945	131486	135197	47137	22.7412952060555	DS70
WECC15255	4408	103581	108057	38087	24.5138384754991	DS70
WECC15257	3424	84146	71137	22068	20.7759929906542	DS70
WECC15258	7329	178445	165572	51432	22.5913494337563	DS70
WECC15259	1846	44511	36675	11795	19.8672806067172	DS70
WECC15260	2235	49367	43786	14995	19.5910514541387	DS70
WECC15261	1340	39383	31394	8191	23.4283582089552	DS70
WECC15262	1850	54085	41044	9855	22.1859459459459	DS70
WECC15263	734	17633	12928	4030	17.6130790190736	DS70
WECC15264	4908	149273	136780	34606	27.8687856560717	DS70
WECC15265	3234	78035	71049	23662	21.969387755102	DS70
WECC15267	6038	169630	161616	49898	26.7664789665452	DS70
WECC15269	2299	56454	51988	14631	22.6133101348412	DS70
WECC15270	2356	52286	52203	18575	22.1574702886248	DS70
WECC15271	1470	39652	30501	8715	20.7489795918367	DS70
WECC15273	3759	105511	91197	23348	24.2609736632083	DS70
WECC15274	2975	68255	60548	19834	20.352268907563	DS70
WECC15275	7969	216582	201480	51910	25.2829715146192	DS70
WECC15278	1548	50393	35446	7826	22.8979328165375	DS70
WECC15280	4247	111436	101150	32766	23.8168118672004	DS70
WECC15281	917	20763	15623	5247	17.0370774263904	DS70
WECC15283	965	27525	19435	5036	20.139896373057	DS70
WECC15284	15736	472547	402993	100128	25.6096212506355	DS70
WECC15285	1394	40703	29187	6995	20.9375896700143	DS70
WECC15287	900	21398	15568	5136	17.2977777777778	DS70
WECC15288	2217	47259	39352	13817	17.7501127649977	DS70
WECC15293	882	21108	14791	3694	16.7698412698413	DS70
WECC15294	2256	60275	54428	16259	24.1258865248227	DS70
WECC15295	3948	85174	80702	28427	20.4412360688956	DS70
WECC15296	4265	116770	100168	29411	23.4860492379836	DS70
WECC15297	650	17672	10669	2971	16.4138461538462	DS70
WECC15298	2743	63531	59267	20600	21.60663507109	DS70
WECC15299	1106	26162	18619	4994	16.8345388788427	DS70
WECC15300	2028	63857	53975	13049	26.6148915187377	DS70
WECC15301	1736	40297	34841	11055	20.0697004608295	DS70
WECC15302	1311	28839	24352	8786	18.5751334858886	DS70
WECC15303	1296	34452	21901	6352	16.8989197530864	DS70
WECC15304	3233	81538	72127	22260	22.3096195484071	DS70
WECC15308	574	16114	9345	2683	16.2804878048781	DS70
WECC15309	1450	40275	35840	11920	24.7172413793103	DS70
WECC15310	2490	69806	64735	21354	25.9979919678715	DS70
WECC15311	948	24786	15324	4614	16.1645569620253	DS70
WECC15312	2644	92061	67066	14533	25.3653555219365	DS70
WECC15313	1553	44079	31231	8961	20.1101094655506	DS70
WECC15314	947	20783	13792	4885	14.5638859556494	DS70
WECC15315	4619	106170	107636	40955	23.302879411128	DS70
WECC15316	824	21169	14559	4007	17.6686893203884	DS70
WECC15317	959	35872	22907	4404	23.8863399374348	DS70
WECC15318	2072	49548	43098	16086	20.8001930501931	DS70
WECC15319	1454	33152	25264	9106	17.3755158184319	DS70
WECC15321	927	24743	16226	4259	17.5037756202805	DS70
WECC15322	1065	27564	21335	6213	20.0328638497653	DS70
WECC15323	1483	31273	25776	8443	17.3809844908968	DS70
WECC15326	2583	62506	52936	18723	20.4939992257065	DS70
WECC15330	4693	136552	119587	36061	25.4819944598338	DS70
WECC15332	2201	46313	45420	16463	20.6360745115856	DS70
WECC15333	1594	41776	33090	9539	20.7590966122961	DS70
WECC15334	6525	140452	155654	53933	23.8550191570881	DS70
WECC15336	3404	69248	65869	22694	19.3504700352526	DS70
WECC15337	2293	58005	55049	20709	24.0074138682948	DS70
WECC15338	2600	72825	61271	16536	23.5657692307692	DS70
WECC15339	6400	168122	160558	46453	25.0871875	DS70
WECC15341	2618	70361	60042	17108	22.9343009931245	DS70
WECC15344	6696	182579	165219	45567	24.6742831541219	DS70
WECC15345	3181	86601	56553	16966	17.7783715812638	DS70
WECC15347	2373	56802	48739	16247	20.5389801938475	DS70
WECC15348	2604	64457	63838	22235	24.5153609831029	DS70
WECC15349	2898	70545	64792	21619	22.3574879227053	DS70
WECC15351	1970	55037	41937	12364	21.2878172588833	DS70
WECC15352	1626	41344	35316	12233	21.719557195572	DS70
WECC15354	3320	87434	76669	22382	23.0930722891566	DS70
WECC15355	1028	21175	16398	4803	15.9513618677043	DS70
WECC15356	2427	66610	58013	18277	23.9031726411207	DS70
WECC15357	1663	41084	34322	10726	20.6386049308479	DS70
WECC15358	3701	109193	88769	26547	23.9851391515807	DS70
WECC15360	965	25437	17403	5188	18.0341968911917	DS70
WECC15361	3164	75110	68868	21933	21.7661188369153	DS70
WECC15362	724	18409	11421	3384	15.774861878453	DS70
WECC15364	4006	128121	103252	19770	25.7743384922616	DS70
WECC15365	2221	86570	65185	13075	29.3493921656911	DS70
WECC15367	2311	67186	52395	15263	22.6720034617049	DS70
WECC15368	1107	25462	21542	6571	19.4598012646793	DS70
WECC15371	1702	36671	30337	9615	17.8243243243243	DS70
WECC15372	1038	27283	18407	4692	17.733140655106	DS70
WECC15373	6692	160441	161723	58263	24.1666168559474	DS70
WECC15374	1370	32626	24333	8942	17.7613138686131	DS70
WECC15376	1892	51472	39935	12063	21.1072938689218	DS70
WECC15377	835	23194	16960	5158	20.311377245509	DS70
WECC15379	1543	35798	28579	8956	18.5217109526896	DS70
WECC15380	2005	63225	49996	11422	24.9356608478803	DS70
WECC15381	2811	61178	58662	19942	20.8687299893276	DS70
WECC15382	3974	107818	102327	29414	25.7491192752894	DS70
WECC16001	2841	89030	72774	19808	25.6156282998944	DS70
WECC16003	1054	25154	17693	4708	16.7865275142315	DS70
WECC16005	3545	93910	83147	25294	23.4547249647391	DS70
WECC16006	3686	115143	91385	22516	24.7924579489962	DS70
WECC16007	911	27346	18331	3892	20.1218441273326	DS70
WECC16008	4099	114372	96676	29762	23.585264698707	DS70
WECC16009	1665	45688	29487	8552	17.7099099099099	DS70
WECC16011	1142	30311	20386	6440	17.8511383537653	DS70
WECC16014	6092	149689	144769	46827	23.7637885751806	DS70
WECC16015	1706	42823	35249	10542	20.6617819460727	DS70
WECC16017	1446	38611	36007	9866	24.9011065006916	DS70
WECC16022	1460	38276	30173	9892	20.6664383561644	DS70
WECC16024	1572	38282	32186	9902	20.4745547073791	DS70
WECC16025	2037	50446	46239	15711	22.699558173785	DS70
WECC16026	2568	64188	58726	20164	22.8683800623053	DS70
WECC16027	1478	38113	31893	9992	21.5784844384303	DS70
WECC16028	3608	83276	78782	29163	21.8353658536585	DS70
WECC16029	1939	49273	38695	12858	19.9561629706034	DS70
WECC16030	1583	34922	32459	11582	20.5047378395452	DS70
WECC16031	904	22681	16475	4449	18.2245575221239	DS70
WECC16032	2636	78665	62588	22333	23.7435508345979	DS70
WECC16034	1566	36678	30208	11328	19.2899106002554	DS70
WECC16035	2416	56512	49552	17733	20.5099337748344	DS70
WECC16036	2638	66413	59070	22035	22.3919636087945	DS70
WECC16037	2062	59287	48817	12778	23.6745877788555	DS70
WECC16038	2108	45377	40321	14726	19.1276091081594	DS70
WECC16040	3378	79458	76383	27719	22.6119005328597	DS70
WECC16041	2171	55384	46836	15994	21.5734684477199	DS70
WECC16042	1375	30068	22206	6016	16.1498181818182	DS70
WECC16044	788	23357	15068	3877	19.1218274111675	DS70
WECC16045	2583	66416	62832	19641	24.3252032520325	DS70
WECC16046	2138	50161	46406	17036	21.7053320860617	DS70
WECC16047	4906	199834	163196	26179	33.2645739910314	DS70
WECC16048	3952	98555	84848	27216	21.4696356275304	DS70
WECC16049	4160	100472	84556	28196	20.3259615384615	DS70
WECC16050	4788	129579	115904	37117	24.2071846282373	DS70
WECC16051	1559	38442	26358	6685	16.9069916613214	DS70
WECC16052	778	20112	14500	4757	18.6375321336761	DS70
WECC16054	714	15660	10613	3074	14.8641456582633	DS70
WECC16057	1567	36374	30082	10711	19.19719208679	DS70
WECC16058	6202	164062	162218	55002	26.1557562076749	DS70
WECC16060	2062	51641	46237	15934	22.4233753637245	DS70
WECC16061	5629	140925	151332	55746	26.8843489074436	DS70
WECC16062	2593	60986	57178	20209	22.050906286155	DS70
WECC16064	2544	58221	54612	16789	21.4669811320755	DS70
WECC16065	1651	45314	31292	11257	18.9533615990309	DS70
WECC16066	1406	43243	29765	7824	21.1699857752489	DS70
WECC16068	4210	117213	109673	35242	26.050593824228	DS70
WECC16070	1962	49592	46963	15237	23.9362895005097	DS70
WECC16071	3872	158949	139195	28578	35.9491219008265	DS70
WECC16072	1945	67200	52976	10978	27.2370179948586	DS70
WECC16073	3817	115954	100217	28254	26.2554362064449	DS70
WECC16074	2844	71762	61954	17137	21.7841068917018	DS70
WECC16075	2048	71446	57270	10685	27.9638671875	DS70
WECC16076	1753	45425	41871	13348	23.8853394181403	DS70
WECC16077	1670	41955	34067	11267	20.3994011976048	DS70
WECC16078	1092	23558	18155	5900	16.6254578754579	DS70
WECC16079	3688	97804	96648	29439	26.2060737527115	DS70
WECC16080	3475	100799	96576	25674	27.791654676259	DS70
WECC16081	1460	38441	26682	7801	18.2753424657534	DS70
WECC16083	3675	87065	90408	30210	24.6008163265306	DS70
WECC16084	948	22687	14043	4040	14.8132911392405	DS70
WECC16087	935	25969	17038	3663	18.2224598930481	DS70
WECC16088	1887	49198	43854	12883	23.2400635930048	DS70
WECC16089	5635	157808	136611	38261	24.2433007985803	DS70
WECC16090	1372	38674	27741	7433	20.219387755102	DS70
WECC16092	2722	80659	64686	14185	23.7641440117561	DS70
WECC16093	1054	25971	19185	5931	18.2020872865275	DS70
WECC16094	1200	33969	26658	7078	22.215	DS70
WECC16095	1338	40540	30616	6028	22.881913303438	DS70
